time (min),male1,male2,male3,male4,male5,male6
239,16.40184485898874,20.500260756306762,20.176287753245916,19.10570141015085,24.770579229665334,20.727198408117427
240,15.88805317137934,19.876428575488458,19.580624524340426,18.52105672639929,24.13839228446483,20.150314038123845
241,15.491954311075373,19.447324798855337,19.13042261866192,18.063412108083316,23.626985375236742,19.666867408752555
242,15.057925166852595,18.92909803390398,18.625682010343905,17.579564223253506,23.082084750806892,19.169071319588756
243,14.636386369570674,18.45660312850469,18.144108995628375,17.104518113708252,22.559090614164695,18.687031774820287
244,14.249045405287438,18.01126680701599,17.688122947897586,16.67059361755913,22.0556928936854,18.224556621243035
245,13.807215403671702,17.484501331979736,17.178537605620484,16.168511359527066,21.510833215558023,17.72348263630852
246,13.460300613194622,17.097926996698778,16.774322768644648,15.778971175575546,21.06715248953369,17.313252804999
247,13.037515620105259,16.590844280990584,16.275532509611274,15.293637292822183,20.535655873451912,16.82551941557408
248,12.695919151703771,16.225520277205376,15.878670560343744,14.913553316472179,20.10039507687056,16.417853684625015
249,12.297012958407018,15.760098087606025,15.414390828896698,14.452512650369325,19.600578843869087,15.964016837699376
250,11.967359292449315,15.407873407787681,15.022773882762904,14.074411241214277,19.177495050655047,15.566097984246605
251,11.640218010719819,15.025988310879795,14.643874349132217,13.702780211543448,18.756904800380592,15.190905782930908
252,11.3072600499144,14.643843947640418,14.240226188760504,13.315884885567346,18.323942325949908,14.784267955331467
253,11.002783140790957,14.291393638213561,13.855284979117332,12.942033222929231,17.911865094308506,14.397119550730752
254,10.67386485885149,13.93098682379846,13.4787987573777,12.575087897139516,17.495316360784507,14.015473180456517
255,10.386234133887736,13.6114890035697,13.138028781163813,12.247015560107679,17.11941338013804,13.676735753903952
256,10.065476267423456,13.245846629228742,12.755750588996177,11.884555886522573,16.716609147188272,13.296576926437016
257,9.794106435655811,12.95080235846745,12.416340907334618,11.568673342817242,16.352225801352688,12.954411678575354
258,9.515381581543567,12.610847688344014,12.056240423411692,11.225126060263566,15.971847710189158,12.598959535783234
259,9.256051725290087,12.339683918957604,11.752448311952922,10.923363883426598,15.632932553433061,12.29177948718048
260,8.988842711134065,12.032995224474384,11.418478130856794,10.612631967949987,15.272968352603073,11.956697514093285
261,8.735642255653472,11.764912580942191,11.107375929327992,10.305832358457605,14.929796835257337,11.635079654762261
262,8.494497211716476,11.492789591468776,10.814289525096482,10.027172335047888,14.604422735249186,11.345350050113188
263,8.251838723113176,11.22034094149691,10.501417087443803,9.73900373696657,14.281184902772127,11.040983666350288
264,8.026424133811362,10.992886747827255,10.215295195068393,9.4711122390386,13.974921769931544,10.746843436437747
265,7.796470036126171,10.73411838977297,9.918448762976288,9.206420732780012,13.664585203182195,10.455821567612146
266,7.583500035861764,10.485770788924446,9.6440920131088,8.943542079188926,13.363598325940838,10.184875001030433
267,7.37439836087304,10.266751609452447,9.377444462093775,8.688451387027431,13.075048637841155,9.916502311178212
268,7.163953300823867,10.054894775824275,9.10496989779521,8.440658889814944,12.792057606709939,9.644440929280417
269,6.97384795777336,9.840811713523793,8.864439152832613,8.215112063951086,12.518478378085241,9.39934827174277
270,6.777453539862467,9.627386733216815,8.601852577550666,7.973079439579354,12.24588323325484,9.139515756602115
271,6.608056717203282,9.455108500719659,8.365082118138817,7.758698596816467,11.988888112073612,8.901739625531201
272,6.4289985207667595,9.257448453049266,8.129200913584903,7.5396274655846005,11.737231907845473,8.671529748879482
273,6.254459313319999,9.081904458724745,7.90121656739976,7.322685463556638,11.488491784034656,8.44292958407694
274,6.0846062808098615,8.901263836311182,7.662569284573556,7.112214832114415,11.244521202705375,8.209220090810213
275,5.93011157001457,8.73494594062755,7.447662140879018,6.922636648949585,11.01121398556496,7.993701515917422
276,5.776167599701466,8.58748527334842,7.241428269254209,6.737632642789053,10.787670439783968,7.779656881004613
277,5.617568571638658,8.420536154029314,7.018384139849221,6.535449912478169,10.551881563653684,7.561880152569049
278,5.482517769060316,8.27767129348344,6.820030329060152,6.359655402310764,10.343548293746617,7.372013759691502
279,5.338282204158375,8.13108989161181,6.620706308890579,6.179101610619593,10.129109322373681,7.172792468726036
280,5.2117659675731955,8.005064422003032,6.424980403586201,6.012597892505334,9.927878631959556,6.981020073100215
