time (min),fem1,fem2,fem3,fem4,fem5,fem6,fem7,fem8,fem9,fem10,fem11,fem12,fem13,fem14
1387,5013.623806430465,4573.157955186566,4551.824409209657,4954.219895821977,5414.54809529348,5255.2366555021235,5208.56977459896,4961.1752795637985,4406.187868073152,4465.918719955152,4493.820144587592,4331.799036784293,4417.653380584715,4552.541514309016
1388,5007.137327520291,4565.798313986919,4544.766708672809,4946.906727122074,5406.593297965196,5247.824858590504,5201.226714453331,4954.82527672127,4400.165910932297,4460.438143851754,4487.450563318106,4324.606733721539,4412.059409282355,4546.314950392815
1389,4999.903338604371,4558.892391980563,4537.915166581752,4940.252721291802,5398.567766454321,5240.272076643439,5193.908834946453,4947.655972453012,4394.533794516766,4452.055601242969,4480.245023045843,4318.705489259247,4406.544291101532,4539.630944703235
1390,4991.762066814832,4552.0823913911445,4530.908695718345,4933.4396300823655,5391.553761553553,5232.661929881322,5186.421699286312,4939.703761688917,4387.886361446966,4443.578060275649,4472.671329338855,4312.709044190231,4399.534646507367,4532.5480380061235
1391,4983.3933208658145,4545.499490328193,4523.6375015176145,4925.456748426042,5384.715489113767,5225.0064256781725,5178.434622923621,4932.430650010804,4380.684249895085,4435.678116717105,4465.399105699519,4304.8729875358285,4391.422662933243,4525.021291397393
1392,4976.6312436071275,4538.810866626154,4516.710616533799,4916.918252210707,5377.427193703353,5216.872085785389,5170.832084791831,4925.833397541966,4373.081678573211,4428.944609727287,4458.514807481165,4296.640256019138,4384.156890503455,4517.991629230917
1393,4970.472435953719,4531.2581494199,4509.8031185729,4909.230925405506,5370.027362939901,5209.017626676347,5163.69707473192,4919.650128891969,4366.110810712778,4424.420844484125,4452.131749048572,4289.536741430076,4378.282762469343,4511.289902440955
1394,4963.690121658837,4523.880214728225,4503.222545714085,4902.4387444336935,5361.942932617592,5201.855502827985,5156.818746569489,4913.049642743693,4360.284645565042,4419.096303887896,4445.971916154329,4283.381369214836,4373.352690718605,4505.029730225034
1395,4955.723886395092,4517.146272563686,4496.5279069055605,4895.644980236958,5354.271222149831,5194.049064206933,5149.7681059443585,4905.659856289314,4354.081255687746,4411.583248494037,4438.008746619391,4277.548679717782,4367.310568638265,4498.109225670198
1396,4947.862544963201,4510.86811101045,4489.483854957876,4889.08855319006,5347.864454228101,5186.907832169237,5142.1394348035265,4898.263083564233,4347.588189609222,4403.484376419301,4431.01566287966,4271.386774911864,4360.693415229553,4491.009585302318
1397,4940.51909372721,4503.77737671642,4481.833455674609,4880.4597558263295,5340.406340606798,5178.918689945738,5133.4856061899745,4890.565732984341,4339.800891400266,4395.807362065243,4423.5937304565905,4262.814144175654,4352.145309174329,4483.211091129317
1398,4933.888316752619,4496.349073783459,4475.276097604279,4872.258009697909,5333.543990046106,5171.054138894286,5126.177038293421,4884.649529900168,4332.823604921144,4390.220709581544,4417.4290502837075,4255.2104655602825,4345.149378978456,4476.637565959654
1399,4927.227033670238,4489.155867363407,4468.761542489067,4865.164747790967,5326.064254365124,5163.982493493525,5119.440043205157,4878.356159738448,4326.302768649248,4385.063888473664,4410.950233164272,4247.711402265276,4339.826297479932,4469.958648005608
1400,4920.464321618728,4482.427873834033,4462.128475996322,4858.284941369381,5317.844876569721,5156.569563140683,5112.869962506809,4871.713117503456,4320.066781995157,4378.232139265767,4404.472864438454,4241.728575357706,4334.543747466555,4463.585860378675
1401,4912.489644956198,4475.962537188953,4455.092386820095,4851.941400391458,5310.764901246913,5148.953595993372,5105.447406271814,4864.2377640506575,4314.077227426992,4371.299430098119,4396.666693399136,4236.5006531774925,4328.612984017261,4456.693874352003
1402,4904.656676698982,4469.458941383706,4448.347853272,4845.295178137565,5304.405355001245,5141.638888900512,5097.677519342222,4857.028751286939,4307.438736007035,4362.608058225267,4389.996427176358,4230.319663473551,4321.497769529297,4449.792102506341
1403,4897.872245535492,4462.901511462743,4441.375167515745,4837.493931323087,5297.4678139920325,5133.935038233122,5089.487282254374,4850.498710323507,4300.43790373326,4356.422678651198,4383.485728240644,4222.532863968534,4314.205251527597,4443.027787099123
1404,4891.50369358707,4455.847212030535,4434.173824242014,4829.394941355738,5290.063319743688,5126.069696303274,5082.45213274128,4844.098817165753,4293.653718331686,4350.867416269501,4376.912550242917,4214.936263924083,4307.591680124306,4436.09560128712
1405,4884.533697132107,4449.067151193497,4427.569864944124,4821.86155799746,5282.156597325019,5118.594552937558,5076.141906137167,4837.649322362689,4286.794980843322,4345.159346204311,4370.303880188361,4207.855880106896,4301.8849132686355,4429.470058269818
1406,4877.094531805449,4442.173273058578,4420.845047692806,4814.755207529497,5274.600488511113,5111.442589985275,5069.146218850364,4830.492919062706,4280.609535722437,4339.032181354478,4363.713343742194,4201.974033559307,4296.026315447439,4422.7764966258965
1407,4869.29370341352,4434.891049192395,4413.902407929097,4808.181365930935,5267.569671434909,5103.871274553295,5061.255491822813,4823.273512484791,4274.45960096742,4330.970714076719,4356.581407145863,4196.117950240352,4289.679320441218,4416.1228175410115
1408,4862.206734806348,4428.376811758794,4406.972931974105,4801.379103162703,5260.632427072561,5096.479765606157,5053.17451875116,4816.1029809868005,4267.346445288426,4323.27041059889,4349.32526971828,4188.755110036148,4282.3765348527695,4409.021955396743
1409,4855.235154081797,4421.73703722788,4400.170124687456,4793.205223924594,5253.751938809179,5088.76749303177,5045.7038638872,4809.89441294953,4260.156273416253,4317.100244631862,4341.876716006439,4180.608863419429,4275.227011462934,4401.95883965678
1410,4848.284389296565,4414.13514168546,4393.5635520893975,4785.149863792641,5246.200982661715,5080.901680861759,5039.18111551071,4803.669257571619,4253.973932753662,4311.734096073188,4334.892128088703,4173.175559706784,4268.746933134468,4395.152053530909
1411,4841.561150704981,4406.386916115554,4386.682328406781,4777.601923174574,5238.138254911945,5073.3062800231255,5032.305602824836,4796.649423490945,4247.154478789269,4304.84267847508,4328.556070180861,4167.042808332118,4262.693282314331,4388.819429181193
1412,4834.380256177308,4399.8821010024685,4379.5801914039785,4770.606137647757,5230.707054160451,5066.163313680739,5025.073144009942,4789.1410781911245,4240.687287399041,4298.782778982649,4321.373169362326,4160.985750272784,4256.770040916192,4382.250657032363
1413,4826.506167253993,4393.830805627422,4372.771597012879,4763.924207075242,5223.893094392424,5058.706439269766,5017.008852490741,4781.72580015832,4233.988488063416,4290.355373104174,4314.443569511748,4154.574316727129,4250.533356334638,4374.601728305408
1414,4819.568511168344,4387.930629935672,4366.193675894559,4757.243302211118,5217.3973813388875,5051.226198699055,5008.988840481511,4775.167338427987,4227.331586398661,4283.406061404689,4307.857995065819,4147.044311011934,4243.5415154141965,4368.040374014805
1415,4812.88143064049,4381.020470544941,4359.307851683505,4749.3294219856125,5210.263413708458,5043.5521045303285,5002.079001753943,4769.304968151358,4220.705349676961,4278.187373863896,4301.511184626321,4139.5956235685035,4236.664458721798,4361.519114330167
1416,4806.141305727405,4373.64774830322,4352.852797583788,4741.687262057441,5202.682199526137,5036.017432388101,4996.149673076549,4763.17817284909,4214.458785869783,4270.979659322229,4295.0612070223315,4133.230053978528,4230.786536378152,4354.9607685508045
1417,4799.149938831048,4366.376106128696,4346.308078254456,4734.56945247479,5195.156764188513,5028.960614874598,4989.4126032647555,4755.986392409262,4208.116017414451,4265.88568728659,4288.896341235045,4127.036873325967,4225.593507991201,4348.1793383513805
1418,4791.646353431565,4359.673851738657,4338.97053499553,4727.127607522691,5187.74649821578,5021.399462309134,4981.335382130096,4748.6440920249615,4201.523270581599,4258.624713281701,4281.05919713443,4120.782520382365,4218.866206156997,4341.176320612167
1419,4784.430923268332,4353.402035483034,4332.386814529066,4720.612945903593,5181.13644638449,5013.827505730104,4973.513959312006,4741.567442350742,4194.96488822523,4250.844672223501,4274.401806161466,4114.192430126201,4212.5869052522785,4334.705271511027
1420,4777.4593197983695,4346.836277041766,4325.515398633221,4713.5487964155045,5174.218250333547,5006.239040745795,4965.824456607996,4734.999175543123,4188.3840120987925,4245.122478999343,4267.685697249053,4106.603956629163,4205.529961172601,4327.772714238296
1421,4770.47711583685,4339.528058651315,4318.403624773591,4705.819485435163,5166.967368240881,4998.356730030986,4959.293946418743,4728.98470065527,4181.667352348939,4239.039541145764,4260.96856020993,4099.342580239345,4198.640313543169,4321.408156534736
1422,4763.354805430066,4332.181593705404,4311.730383140047,4698.026402033251,5159.19879750291,4990.854741012328,4953.001911241009,4722.231394090848,4174.760277322708,4232.7574039876035,4254.219377761406,4092.3817418973154,4192.548546054157,4314.6497178075315
1423,4756.283874700519,4325.751789276451,4305.719108828227,4690.869666531865,5151.978507223806,4984.255022933779,4945.630261249501,4715.3614603270835,4168.084279638067,4226.136052694537,4247.394069311822,4086.808352130628,4187.378284049582,4308.036182630239
1424,4749.002613997517,4319.328426878456,4299.257722718751,4684.329936056838,5145.146502336077,4976.8630944072875,4937.7020802600255,4708.066249933703,4162.484498421277,4218.94368662997,4240.747619851829,4081.112727795613,4181.493452175216,4301.136085742564
1425,4742.233751311575,4313.234863140372,4292.057288931105,4677.901784608447,5138.107397495048,4969.236053406503,4930.186346539679,4701.455312007283,4156.19204777009,4212.638872749818,4234.0713783119245,4074.010569131121,4174.5080162323875,4294.331366835754
1426,4735.472848770121,4306.561135345854,4285.263103732322,4670.796524219388,5131.16499351906,4961.515116302496,4922.8702950765955,4695.084595829237,4149.748559176404,4206.609880588586,4226.9287830484855,4066.3635261607906,4167.457957538125,4287.782756846166
1427,4728.518627080806,4299.31292118264,4278.734657465098,4662.943398932503,5124.143703612613,4953.960870934071,4916.3974058689955,4689.126718808507,4143.138802430949,4199.15134725965,4220.61275442362,4059.7500344143546,4161.214714266837,4281.114016367883
1428,4721.260050800457,4292.153005879967,4271.915382843429,4655.4780211030475,5116.789089796485,4946.999857884032,4909.600668979357,4682.4025036368885,4135.56967073804,4193.636440851947,4214.172936961122,4053.1217673717247,4155.368775212553,4274.275797550818
1429,4714.4131817131665,4285.988605788717,4265.535469906211,4648.845819104211,5109.924729086006,4940.253768960139,4902.526147082887,4675.727791390181,4129.484678058368,4187.580209035956,4207.691582540684,4047.6689034431934,4150.3197016059075,4268.243027631545
1430,4707.559935321485,4280.025427019404,4258.53994286951,4642.502742391566,5102.875734275559,4933.100455884748,4894.716732149852,4668.688441026684,4123.551729473593,4181.344403480115,4201.388679608562,4041.5653241642526,4144.017430425327,4261.781068490868
1431,4700.642321517724,4273.743082601933,4251.836128687009,4636.0705382617425,5096.1868294164115,4925.307502800567,4887.151184937639,4661.927869946641,4117.66641386737,4174.715834923173,4194.758383920423,4034.3162929216005,4137.207220771337,4254.982975820311
