time (min),fem1,fem2,fem3,fem4,fem5,fem6,fem7,fem8,fem9,fem10,fem11,fem12,fem13,fem14
1709,7086.814879796563,4957.239501994538,16592.378586155417,27407.977562623946,61849.467415516614,19878.134807115504,19563.043538485075,23459.965686918877,34668.49222536399,9690.819631867727,15407.773839334997,8096.114931843855,12310.892955542398,17408.354699056945
1710,7084.176817987188,4954.023181349088,16589.818852577017,27369.02278729864,61831.968066493704,19869.207793223188,19559.288112600352,23478.644461075884,34674.75492837896,9689.816812348901,15402.601310232274,8094.861425331066,12306.296081826407,17402.009733180443
1711,7081.54201517031,4950.812768602167,16587.26171830317,27330.133591968257,61814.47825125011,19860.2901478079,19555.533432053457,23497.334762058224,34681.02861179794,9688.82026381569,15397.448409198008,8093.611874889012,12301.703132617466,17395.66031063518
1712,7078.910477193824,4947.608270558284,16584.70719447456,27291.310024370378,61796.99803531495,19851.381871662557,19551.77951718983,23516.036506734272,34687.31322494104,9687.829990863047,15392.315136305915,8092.366289464252,12297.114115028893,17389.30647747054
1713,7076.282209881849,4944.4096939956125,16582.155292281892,27252.552131703233,61779.52748421495,19842.48296551422,19548.02638836862,23534.74961195976,34693.608717045114,9686.845998061915,15387.201491533982,8091.124677965027,12292.529036126076,17382.948279740514
1714,7073.657219034799,4941.217045665875,16579.60602296586,27213.859960625927,61762.06666347421,19833.593430024073,19544.274065962574,23553.473994578762,34699.91503726405,9685.868289959255,15382.107474764687,8089.887049261191,12287.947902926406,17376.58576350308
1715,7071.035510429271,4938.030332294334,16577.059397816884,27175.233557259056,61744.61563861421,19824.71326578749,19540.522570357858,23572.209571424475,34706.232134669415,9684.896871077983,15377.03308578493,8088.653412184204,12283.370722399448,17370.218974819985
1716,7068.417089818141,4934.849560579689,16574.51542817514,27136.672967185124,61727.17447515313,19815.842473334156,19536.771921953852,23590.95625932006,34712.55995825072,9683.931745916901,15371.978324286158,8087.423775527017,12278.797501466948,17363.847959756247
1717,7065.80196293046,4931.674737194037,16571.974125430406,27098.178235449002,61709.74323860623,19806.981053128075,19533.022141162957,23609.713975079434,34718.89845691612,9682.972918950754,15366.943189864405,8086.1981480440745,12274.228247002819,17357.47276437973
1718,7063.190135471518,4928.505868782816,16569.435501021973,27059.749406558327,61692.32199448524,19798.129005567625,19529.273248410467,23628.482635508342,34725.247579492585,9682.02039463011,15361.927682020367,8084.976538451192,12269.662965833259,17351.09343476077
1719,7060.581613122773,4925.342961964719,16566.89956643857,27021.386524484074,61674.910808298264,19789.28633098559,19525.52526413434,23647.262157404977,34731.60727472668,9681.074177381326,15356.931800159398,8083.758955425575,12265.10166473675,17344.710016971778
1720,7057.976401541889,4922.186023331666,16564.366333218226,26983.089632660995,61657.509745549585,19780.453029649336,19521.778208785105,23666.05245756091,34737.97749128491,9680.134271606603,15351.955543591694,8082.54540760569,12260.544350444141,17338.322557086776
1721,7055.374506362678,4919.035059448713,16561.83581294815,26944.858773987977,61640.11887173938,19771.629101760733,19518.032102825477,23684.85345276196,34744.35817775413,9679.20068168386,15346.998911532251,8081.335903591259,12255.991029638628,17331.931101181086
1722,7052.775933195146,4915.890076854002,16559.30801726466,26906.69399082872,61622.738252363604,19762.814547456288,19514.28696673045,23703.665059789095,34750.74928264215,9678.273411966722,15342.061903100886,8080.130451943185,12251.441708955896,17325.535695330804
1723,7050.180687625441,4912.751082058711,16556.78295785308,26868.595325012106,61605.36795291366,19754.009366807146,19510.542820986895,23722.48719541907,34757.150754378075,9677.352466784514,15337.14451732248,8078.929061183494,12246.896394984073,17319.13638561245
1724,7047.588775215847,4909.618081546972,16554.26064644761,26830.562817832666,61588.008038876236,19745.213559819225,19506.79968609345,23741.319776425546,34763.56254131285,9676.437850442195,15332.246753126816,8077.731739795282,12242.35509426384,17312.73321810263
1725,7045.0002015048,4906.491081775834,16551.74109483121,26792.596510051197,61570.65857573305,19736.42712643326,19503.05758256039,23760.16271957976,34769.98459171982,9675.52956722037,15327.368609348783,8076.538496222701,12237.817813288437,17306.326238877497
1726,7042.414972006852,4903.370089175167,16549.224314835516,26754.696441895187,61553.31962896066,19727.65006652477,19499.316530909313,23779.015941651392,34776.416853794966,9674.627621375177,15322.510084728385,8075.349338870799,12233.284558503728,17299.9154940124
1727,7039.833092212671,4900.255110147633,16546.71031834068,26716.862653059226,61535.99126403028,19718.88237990422,19495.57655167307,23797.879359409515,34782.85927565774,9673.732017138307,15317.671177910823,8074.164276105626,12228.755336308266,17293.501029581537
1728,7037.254567589033,4897.146151068621,16544.199117275297,26679.095182705725,61518.67354640735,19710.12406631705,19491.837665395495,23816.752889623258,34789.31180535113,9672.842758716992,15312.851887446512,8072.983316254018,12224.230153053322,17287.08289165746
1729,7034.679403578814,4894.043218286171,16541.690723616288,26641.394069465292,61501.36654155162,19701.375125443727,19488.099892631315,23835.636449062815,34795.774390842496,9671.959850293932,15308.052211791175,8071.806467603645,12219.709015042934,17280.661126310704
1730,7032.107605600986,4890.946318120915,16539.185149388777,26603.75935143731,61484.070314916564,19692.63555689977,19484.363253945816,23854.529954500194,34802.246980023876,9671.08329602724,15303.272149305902,8070.633738402934,12215.191928533968,17274.235779609393
1731,7029.539179050589,4887.85545686603,16536.682406665932,26566.19106619042,61466.78493194948,19683.905360235858,19480.627769914776,23873.433322710087,34808.729520712375,9670.213100050469,15298.511698257167,8069.465136861018,12210.678899736131,17267.806897618808
1732,7026.974129298749,4884.770640787162,16534.182507568898,26528.689250763036,61449.51045809096,19675.184534937893,19476.893461124215,23892.346470470682,34815.22196065087,9669.349266472535,15293.770856816933,8068.300671147655,12206.16993481209,17261.374526400992
1733,7024.412461692645,4881.691876122367,16531.685464266688,26491.253941663974,61432.2469587748,19666.473080426986,19473.160348170197,23911.269314564543,34821.724247508384,9668.491799377714,15289.049623062685,8067.140349393246,12201.665039877476,17254.938712014395
1734,7021.854181555508,4878.619169082069,16529.19128897597,26453.885174872932,61414.99449942793,19657.770996059648,19469.428451658685,23930.201771779415,34828.23632888048,9667.640702825563,15284.347994977501,8065.984179688679,12197.16422100091,17248.49950051335
1735,7019.299294186634,4875.552525848968,16526.699993961043,26416.58298584102,61397.753145469695,19649.07828112769,19465.697792205276,23949.14375890909,34834.758152289905,9666.79598085092,15279.66597045011,8064.832170085406,12192.667484204114,17242.05693794777
1736,7016.747804861337,4872.491952578,16524.211591533658,26379.347409491358,61380.5229623121,19640.394934858385,19461.96839043507,23968.095192754223,34841.28966518692,9665.957637463884,15275.003547274928,8063.684328595267,12188.174835461961,17235.611070362735
1737,7014.199718830986,4869.437455396271,16521.726094052898,26342.178480219576,61363.30401535929,19631.72095641452,19458.240266982404,23987.05599012315,34847.83081494996,9665.125676649759,15270.36072315217,8062.540663190541,12183.686280702446,17229.16194379802
1738,7011.655041322946,4866.389040402988,16519.24351392506,26305.076231894407,61346.09637000744,19623.056344894416,19454.513442490723,24006.026067832685,34854.38154888585,9664.30010236899,15265.73749568777,8061.4011818038025,12179.201825806867,17222.70960428779
1739,7009.1137775406205,4863.346713669424,16516.763863603504,26268.040697858283,61328.90009164436,19614.401099332015,19450.787937612356,24025.005342709104,34860.941814230566,9663.480918557194,15261.133862393632,8060.265892327991,12174.721476609733,17216.254097860045
1740,7006.575932663413,4860.310481238821,16514.287155588598,26231.071910927847,61311.71524564945,19605.75521869692,19447.063773008307,24043.993731588835,34867.51155814957,9662.66812912509,15256.54982068758,8059.134802616241,12170.245238898951,17209.795470536425
1741,7004.041511846729,4857.280349126349,16511.81340242746,26194.169903394522,61294.54189739318,19597.118701894466,19443.340969348043,24062.991151319264,34874.09072773834,9661.861737958474,15251.985367893352,8058.007920481896,12165.77311841581,17203.333768331602
1742,7001.510520221964,4854.256323319052,16509.34261671389,26157.33470702518,61277.380112237086,19588.491547765818,19439.619547309307,24081.997518759697,34880.67927002273,9661.061748918177,15247.44050124083,8056.885253698459,12161.30512085502,17196.86903725301
1743,6998.982962896509,4851.23840977577,16506.874811088273,26120.5663530626,61260.229955533236,19579.873755087934,19435.89952757792,24101.01275078213,34887.27713195968,9660.268165840038,15242.9152178659,8055.766809999531,12156.841251864826,17190.401323300386
1744,6996.458844953739,4848.226614427084,16504.40999823741,26083.8648722262,61243.09149262448,19571.265322573676,19432.180930847608,24120.036764271976,34893.88426043763,9659.480992534862,15238.409514810686,8054.652597078767,12152.381517047037,17183.930672465383
1745,6993.938171452983,4845.2209431752635,16501.948190894313,26047.230294712455,61225.96478884351,19562.666248871956,19428.46377781971,24139.069476129076,34900.50060227684,9658.700232788426,15233.923389023475,8053.5426225898045,12147.925921957043,17177.457130731163
1746,6991.420947429557,4842.2214018941995,16499.489401838215,26010.662650195685,61208.84990951311,19554.07653256762,19424.74808920309,24158.11080326831,34907.126104230054,9657.92589036138,15229.456837358846,8052.436894146288,12143.47447210394,17170.980744071974
1747,6988.907177894726,4839.227996429344,16497.03364389426,25974.16196782852,61191.746919945756,19545.49617218164,19421.033885713794,24177.160662620652,34913.76071298286,9657.157968989268,15225.009856577686,8051.33541932175,12139.027172950546,17164.501558452812
1748,6986.396867835719,4836.24073259764,16494.580929933483,25937.728276242502,61174.65588544316,19536.92516617111,19417.321188074984,24196.218971133763,34920.404375154365,9656.39647238247,15220.582443347288,8050.238205649561,12134.584029913463,17158.019619828923
1749,6983.8900222157135,4833.259616187482,16492.131272872648,25901.361603548878,61157.57687129638,19528.363512929413,19413.610017016603,24215.285645772976,34927.05703729744,9655.641404226215,15216.174594241349,8049.145260622968,12130.145048363165,17151.534974145485
1750,6981.386645973807,4830.284652958636,16489.684685674052,25865.061977338984,61140.509942785044,19519.811210786065,19409.9003932753,24234.360603522044,34933.718645899426,9654.89276818043,15211.786305740072,8048.056591694927,12125.710233623948,17145.047667337185
1751,6978.886744025066,4827.315848642195,16487.24118134543,25828.829424684955,61123.45516517764,19511.268258007003,19406.19233759409,24253.443761383962,34940.389147382484,9654.150567879851,15207.417574230234,8046.972206278172,12121.27959097415,17138.557745327766
1752,6976.390321260473,4824.353208940496,16484.80077293974,25792.66397214045,61106.41260373084,19502.73465279451,19402.485870722205,24272.53503638183,34947.06848810415,9653.4148069339,15203.068396005168,8045.892111745095,12116.8531256461,17132.065254029683
1753,6973.897382546928,4821.396739527096,16482.36347355514,25756.56564574115,61089.382323689395,19494.210393287307,19398.781013414897,24291.634345559556,34953.75661435782,9652.685488926698,15198.738767264891,8044.816315427742,12112.43084282622,17125.570239343735
1754,6971.407932727269,4818.446446046664,16479.929296334696,25720.53447100542,61072.36439028579,19485.695477560643,19395.077786433227,24310.741605982832,34960.453472373156,9651.962617416988,15194.428684116154,8043.744824617742,12108.012747655059,17119.072747158552
1755,6968.921976620236,4815.502334114957,16477.498254466343,25684.570472935025,61055.358868740055,19477.18990362632,19391.376210543804,24329.856734739777,34967.15900831669,9651.24619593814,15190.138142572441,8042.677646566255,12103.598845227338,17112.572823350278
1756,6966.439519020479,4812.564409318764,16475.070361182654,25648.673676015645,61038.36582425924,19468.693669432723,19387.676306518624,24348.97964894187,34973.8731682922,9650.536227998111,15185.867138554064,8041.614788483986,12099.189140592103,17106.070513782182
1757,6963.960564698568,4809.632677215797,16472.645629760744,25612.8441042177,61021.3853220377,19460.206772864978,19383.97809513479,24368.11026572474,34980.59589834143,9649.832717079393,15181.61566788823,8040.556257541067,12094.783638752679,17099.5658643042
1758,6961.485118400953,4806.7071433347,16470.224073522062,25577.081780996774,61004.417427255976,19451.729211744943,19380.28159717439,24387.248502248913,34987.32714444426,9649.135666638998,15177.383726309065,8039.5020608670575,12090.382344666754,17093.058920752574
1759,6959.013184849994,4803.787813174934,16467.80570583228,25541.386729294525,60987.462205081334,19443.26098383124,19376.586833424193,24406.394275700695,34994.06685251938,9648.44508010842,15173.171309457688,8038.452205550897,12085.985263246512,17086.54972894945
1760,6956.544768743935,4800.874692206726,16465.390540101103,25505.758971539148,60970.51972066689,19434.80208681938,19372.893824675513,24425.54750329292,35000.81496842481,9647.760960893629,15168.97841288226,8037.4066986408625,12081.592399358608,17080.038334702458
1761,6954.079874756913,4797.967785871048,16462.978589782164,25470.19852964615,60953.59003915166,19426.352518341828,19369.202591723915,24444.708102265802,35007.571437958395,9647.083312374987,15164.805032038017,8036.365547144508,12077.203757824276,17073.524783804383
1762,6951.618507538948,4795.067099579506,16460.56986837277,25434.70542501897,60936.67322566009,19417.912275967923,19365.513155369004,24463.875989887696,35014.33620685807,9646.412137907264,15160.651162287382,8035.328758028641,12072.819343419384,17067.009122032636
1763,6949.160671715918,4792.172638714316,16458.16438941381,25399.279678549654,60919.76934530193,19409.481357204197,19361.825536414308,24483.05108345595,35021.10922080269,9645.747440819565,15156.51679889994,8034.296338219275,12068.439160874488,17060.49139514899
1764,6946.70637188962,4789.284408628218,16455.762166489603,25363.92131061963,60902.878463171655,19401.059759494154,19358.139755666936,24502.2333002976,35027.89042541223,9645.089224415322,15152.40193705256,8033.268294601584,12064.063214874906,17053.97164889912
1765,6944.255612637679,4786.40241464444,16453.363213227698,25328.63034110027,60886.000644348496,19392.647480218544,19354.455833937376,24521.422557770366,35034.67976624851,9644.43749197227,15148.306571829376,8032.244634019877,12059.691510060795,17047.449929012233
1766,6941.808398513613,4783.526662056614,16450.96754329869,25293.40678935364,60869.13595389599,19384.244516695322,19350.77379203934,24540.618773263246,35041.47718881557,9643.792246742412,15144.23069822196,8031.225363277536,12055.324051027159,17040.92628120061
1767,6939.3647340467905,4780.657156128754,16448.575170416116,25258.25067423315,60852.284456861606,19375.85086617971,19347.093650789488,24559.82186419741,35048.28263856018,9643.153491951949,15140.174311129236,8030.210489137003,12050.960842323999,17034.40075115927
1768,6936.924623742453,4777.793902095144,16446.186108336227,25223.162014084366,60835.446218276564,19367.466525864285,19343.41543100722,24579.031748026988,35055.096060872245,9642.521230801309,15136.137405357624,8029.200018319699,12046.601888456315,17027.873384565595
1769,6934.488072081697,4774.936905160324,16443.800370857876,25188.14082674557,60818.62130315559,19359.091492879055,19339.73915351445,24598.24834223989,35061.91740108561,9641.895466465054,15132.119975621054,8028.19395750602,12042.24719388418,17021.344227078884
1770,6932.0550835214735,4772.086170499011,16441.417971822237,25153.18712954852,60801.80977649644,19350.72576429143,19336.064839135368,24617.471564358486,35068.746604478096,9641.276202091909,15128.122016541049,8027.192313335291,12037.896763022842,17014.8133243399
1771,6929.62566249458,4769.241703256042,16439.03892511284,25118.300939319248,60785.01170327959,19342.36933710645,19332.39250869622,24636.70133194058,35075.58361627235,9640.663440804672,15124.143522646713,8026.195092405715,12033.550600242736,17008.280721970674
1772,6927.199813409677,4766.403508546305,16436.663244655145,25083.482272378587,60768.22714846819,19334.022208266637,19328.722183025147,24655.937562579988,35082.42838163627,9640.057185700221,15120.18448837489,8025.202301274344,12029.208709869596,17001.746465573902
1773,6924.777540651254,4763.571591454707,16434.29094441658,25048.731144543144,60751.45617700752,19325.68437465225,19325.053882951823,24675.18017390753,35089.28084568338,9639.457439849495,15116.244908070119,8024.213946457047,12024.871096184514,16995.210600732655
1774,6922.358848579673,4760.74595703609,16431.922038406214,25014.047571125786,60734.698853824535,19317.355833081216,19321.38762930733,24694.429083591713,35096.140953473456,9638.864206297381,15112.324775984715,8023.230034428453,12020.537763423981,16988.67317300997
1775,6919.943741531111,4757.926610315169,16429.55654067467,24979.431566936513,60717.955243828015,19309.036580309235,19317.72344292392,24713.68420933944,35103.008650012984,9638.277488062797,15108.42408627887,8022.250571621909,12016.208715779994,16982.134227948445
1776,6917.532223817614,4755.113556286502,16427.19446531393,24944.88314628311,60701.22541190792,19300.726613029845,19314.061344634727,24732.94546889699,35109.88388025563,9637.697288138574,15104.542833020625,8021.275564429488,12011.883957400078,16975.593811069848
1777,6915.1242997270365,4752.306799914395,16424.835826457132,24910.402322971953,60684.50942293505,19292.4259278745,19310.401355273647,24752.212780050606,35116.76658910275,9637.123609491482,15100.681010185954,8020.305019201892,12007.56349238741,16969.0519678748
1778,6912.7199735231015,4749.506346132882,16422.480638278368,24875.98911030878,60667.807341760876,19284.13452141261,19306.74349567495,24771.48606062741,35123.656721403866,9636.55645506212,15096.83861165886,8019.338942248478,12003.24732480082,16962.508743842198
1779,6910.319249445347,4746.712199845629,16420.128914992623,24841.643521099264,60651.11923321719,19275.852390151573,19303.087786673183,24790.76522849611,35130.55422195732,9635.995827764995,15093.01563123136,8018.377339837138,11998.935458654938,16955.964184429027
1780,6907.922131709147,4743.924365925893,16417.780670855413,24807.365567649933,60634.44516211571,19267.5795305369,19299.434249102895,24810.05020156781,35137.45903551045,9635.4417304884,15089.212062603563,8017.420218194365,11994.627897920222,16949.41833506987
1781,6905.5286245057305,4741.142849216471,16415.435920162756,24773.155261768923,60617.78519324784,19259.31593895222,19295.78290379836,24829.34089779677,35144.37110676048,9634.894166094406,15085.427899383718,8016.467583505139,11990.324646523002,16942.871241176515
1782,6903.138732002143,4738.367654529623,16413.09467725086,24739.012614766612,60601.13939138425,19251.061611719386,19292.133771593446,24848.637235181184,35151.29038035466,9634.353137418862,15081.663135088298,8015.51944191291,11986.025708345596,16936.32294813759
1783,6900.752458341243,4735.598786647039,16410.756956496065,24704.937637456474,60584.50782127466,19242.816545098525,19288.48687332121,24867.939131763957,35158.21680089103,9633.818647271331,15077.917763141988,8014.575799519578,11981.73108722637,16929.77350131814
1784,6898.3698076417695,4732.836250319746,16408.422772314538,24670.93034015588,60567.890547647396,19234.580735288084,19284.842229813858,24887.246505633517,35165.15031291886,9633.29069843505,15074.191776877786,8013.636662385472,11977.440786959813,16923.222946059315
1785,6895.990783998248,4730.080050268082,16406.092139162156,24636.990732686772,60551.28763520922,19226.354178424874,19281.19986190238,24906.55927492449,35172.09086093896,9632.76929366698,15070.485169537049,8012.702036529258,11973.15481129656,16916.6713276779
1786,6893.615391481058,4727.330191181622,16403.76507153428,24603.118824376503,60534.699148644875,19218.136870584203,19277.559790416348,24925.877357818525,35179.03838940448,9632.254435697621,15066.79793426948,8011.77192792796,11968.87316394355,16910.118691465945
1787,6891.243634136401,4724.586677719124,16401.441583965563,24569.3146240586,60518.1251526166,19209.928807779892,19273.92203618371,24945.200672545106,35185.99284272112,9631.746127231174,15063.130064133275,8010.846342516909,11964.595848564019,16903.565082690395
1788,6888.8755159862985,4721.849514508475,16399.1216910298,24535.578140073587,60501.56571176431,19201.729985964295,19270.28662003048,24964.52913738221,35192.954165247895,9631.244370945316,15059.481552095118,8009.925286189693,11960.322868777614,16897.010546592726
1789,6886.511041028625,4719.118706146614,16396.805407339692,24501.9093802697,60485.02089070445,19193.540401028473,19266.653562780524,24983.862670657178,35199.92230129748,9630.74916949134,15055.852391030225,8009.008764798166,11956.0542281605,16890.455128388483
1790,6884.150213237073,4716.394257199504,16394.492747546632,24468.30835200372,60468.49075403068,19185.360048802162,19263.022885255443,25003.201190747426,35206.897195136684,9630.260525494008,15052.242573722433,8008.096784152351,11951.789930245292,16883.898873266942
1791,6881.793036561168,4713.676172202059,16392.183726340554,24434.775062141816,60451.97536631247,19177.188925053837,19259.39460827407,25022.54461608116,35213.878790987044,9629.778441551538,15048.652092864175,8007.189350020481,11947.529978521326,16877.341826390766
1792,6879.439514926263,4710.964455658073,16389.87835844972,24401.309517060243,60435.474792095665,19169.02702549084,19255.76875265248,25041.89286513829,35220.867033025344,9629.302920235648,15045.080941056636,8006.286468128894,11943.274376434601,16870.784032895557
1793,6877.0896522335415,4708.259112040196,16387.576658640515,24367.91172264624,60418.98909590142,19160.874345759396,19252.145339203667,25061.245856450936,35227.86186538403,9628.833964091458,15041.529110809723,8005.388144162078,11939.02312738787,16864.225537889466
1794,6874.743452360044,4705.560145789836,16385.278641717243,24334.58168429879,60402.5183422264,19152.730881444706,19248.52438873722,25080.603508604472,35234.86323215173,9628.371575637446,15037.996594542123,8004.494383762553,11934.776234740764,16857.666386452853
1795,6872.4009191585965,4702.867561317152,16382.984322521934,24301.319406929488,60386.06259554216,19144.596628070984,19244.90592205917,25099.96574023806,35241.871077373806,9627.915757365467,15034.483384581372,8003.605192530919,11930.533701809802,16851.106623637872
1796,6870.062056457915,4700.181363000935,16380.693715934118,24268.124894963235,60369.62192029477,19136.47158110146,19241.289959971746,25119.33247004549,35248.88534505275,9627.46651174069,15030.989473163885,8002.720576025781,11926.295531868518,16844.546294468095
1797,6867.726868062516,4697.501555188617,16378.40683687067,24234.998152339253,60353.19638090463,19128.35573593862,19237.676523273072,25138.70361677591,35255.905979148934,9627.023841201597,15027.514852435048,8001.840539763723,11922.061728147532,16837.985443938134
1798,6865.39535775277,4694.828142196154,16376.123700285541,24201.93918251171,60336.78604176591,19120.249087924098,19234.065632756956,25158.079099234637,35262.9329235807,9626.587748159931,15024.0595144492,8000.965089219294,11917.832293834575,16831.424117013285
1799,6863.067529284887,4692.161128308019,16373.84432116961,24168.94798845072,60320.39096724648,19112.15163233882,19230.45730921262,25177.458836283793,35269.96612222538,9626.158235000641,15020.623451169713,8000.094229824952,11913.607232074653,16824.862358629074
1800,6860.743386390906,4689.500517777102,16371.568714550423,24136.02457264303,60304.01122168728,19104.063364403024,19226.85157342453,25196.84274684317,35277.00551891931,9625.735304081923,15017.206654469073,7999.227966971067,11909.38654597003,16818.300213690924
1801,6858.422932778735,4686.846314824704,16369.29689549203,24103.16893709295,60287.646869402044,19095.984279276425,19223.248446172063,25216.230749890834,35284.051057458644,9625.318957735115,15013.809116128896,7998.366306005876,11905.170238580384,16811.737727073792
1802,6856.1061721321,4684.19852364041,16367.028879094752,24070.381083323227,60271.297974677036,19087.91437205811,19219.647948229293,25235.622764464046,35291.10268159969,9624.909198264711,15010.430827839933,7997.509252235441,11900.958312922825,16805.17494362178
1803,6853.793108110593,4681.55714838212,16364.764680494965,24037.66101237576,60254.964601770575,19079.85363778675,19216.05010036469,25255.0187096598,35298.16033505963,9624.506027948337,15007.071781202187,7996.656810923615,11896.750771972009,16798.611908147665
1804,6851.483744349652,4678.922193175918,16362.504314864895,24005.008724812556,60238.64681491281,19071.802071440612,19212.45492334097,25274.41850463575,35305.22396151668,9624.109449036649,15003.73196772496,7995.808987292081,11892.547618660215,16792.04866543268
1805,6849.178084460579,4676.293662116048,16360.247797412418,23972.42422071662,60222.34467830509,19063.75966793764,19208.86243791479,25293.82206861082,35312.29350461102,9623.719463753434,15000.411378826822,7994.965786520227,11888.34885587741,16785.48526022601
1806,6846.876132030507,4673.671559264866,16357.99514338079,23939.907499692617,60206.058256119955,19055.726422135445,19205.272664836477,25313.22932086602,35319.36890794485,9623.336074295445,14997.110005835777,7994.127213745178,11884.15448647129,16778.921737244447
1807,6844.577890622462,4671.055888652773,16355.746368048513,23907.458560867944,60189.787612500324,19047.702328831485,19201.685624849768,25332.64018074509,35326.45011508332,9622.959282832437,14993.82783998917,7993.293274061784,11879.964513247476,16772.358141172022
1808,6842.2833637753,4668.446654278146,16353.50148672906,23875.07740289354,60173.53281155978,19039.687382763026,19198.101338691653,25352.05456765533,35333.53706955469,9622.589091507163,14990.564872433853,7992.463972522513,11875.778938969475,16765.79451665966
1809,6839.99255500378,4665.8438601073085,16351.260514770645,23842.764023944692,60157.293917381445,19031.681578607317,19194.519827092012,25371.472401068262,35340.62971485101,9622.225502435276,14987.321094226174,7991.639314137533,11871.597766358802,16759.230908324716
1810,6837.705467798491,4663.247510074463,16349.023467556082,23810.518421721958,60141.07099401813,19023.68491098154,19190.941110773416,25390.89360052034,35347.72799442869,9621.868517705352,14984.096496332044,7990.819303874585,11867.420998095069,16752.6673607507
1811,6835.422105625925,4660.657608081635,16346.79036050249,23778.340593452005,60124.864105491746,19015.69737444296,19187.365210450847,25410.318085613784,35354.83185170877,9621.518139378844,14980.891069626974,7990.003946659019,11863.24863681606,16746.103918486824
1812,6833.142471928437,4658.074157998614,16344.561209061045,23746.23053588859,60108.673315793145,19007.718963488922,19183.792146831467,25429.745776017236,35361.94123007766,9621.17436949004,14977.704804896111,7989.193247373732,11859.080685117826,16739.540626047623
1813,6830.866570124275,4655.497163662907,16342.33602871687,23714.188245313322,60092.49868888116,18999.749672557005,19180.221940614374,25449.176591466392,35369.05607288751,9620.837210046062,14974.537692834301,7988.387210859197,11854.917145554711,16732.9775279127
1814,6828.594403607554,4652.926628879685,16340.114834988715,23682.213717536644,60076.34028868322,18991.78949602497,19176.65461249029,25468.610451764907,35376.17632345671,9620.506663026805,14971.389724046116,7987.585841913368,11850.758020639503,16726.414668526162
1815,6826.325975748295,4650.3625574217085,16337.897643428765,23650.306947898596,60060.198179093815,18983.838428210973,19173.09018314134,25488.047276784993,35383.30192507059,9620.182730384922,14968.260889045936,7986.789145291712,11846.603312843472,16719.85209229644
1816,6824.06128989241,4647.8049530293065,16335.684469622389,23618.46793126994,60044.072423975136,18975.896463373472,19169.528673240802,25507.486986468168,35390.43282098165,9619.865414045813,14965.151178257964,7985.997125707134,11842.453024596485,16713.289843595772
1817,6821.800349361711,4645.253819410292,16333.475329187968,23586.696662052822,60027.96308715599,18967.963595711422,19165.97010345285,25526.929500825903,35397.568954410206,9619.554715907569,14962.060582016251,7985.209787830009,11838.307158287065,16706.727966759896
1818,6819.543157453896,4642.709160239917,16331.270237776589,23554.993134181797,60011.87023243181,18960.03981936429,19162.414494432287,25546.374739940533,35404.71026854489,9619.25063784093,14958.989090564832,7984.427136288122,11834.165716262449,16700.166506087673
1819,6817.28971744261,4640.170979160831,16329.069211071897,23523.357341124723,59995.79392356405,18952.125128412088,19158.861866824274,25565.822623965698,35411.85670654326,9618.953181689325,14955.936694057633,7983.649175666624,11830.02870082874,16693.605505840715
1820,6815.040032577368,4637.639279783003,16326.872264789794,23491.789275883675,59979.7342242798,18944.219516875484,19155.31224126404,25585.27307312723,35419.00821153197,9618.662349268747,14952.903382558643,7982.875910508082,11825.896114250916,16687.045010242964
1821,6812.794106083643,4635.114065683694,16324.679414678252,23460.28893099583,59963.691198271685,18936.322978715914,19151.765638376728,25604.726007723933,35426.164726607756,9618.378142367807,14949.88914604187,7982.107345312383,11821.767958752986,16680.48506348042
1822,6810.551941162798,4632.595340407385,16322.490676517029,23428.856298534447,59947.66490919704,18928.43550783554,19148.22207877705,25624.18134812796,35433.326194837544,9618.100562747646,14946.893974391462,7981.343484536737,11817.644236517996,16673.925709700718
1823,6808.313540992157,4630.08310746572,16320.306066117528,23397.491370109678,59931.65542067778,18920.557098077366,19144.68158306898,25643.639014785917,35440.49255925907,9617.82961214196,14943.917857401668,7980.584332595669,11813.524949688175,16667.366993012714
1824,6806.078908724962,4627.577370337478,16318.125599322439,23366.194136869668,59915.66279630002,18912.68774322532,19141.144171845634,25663.098928219315,35447.663762881624,9617.565292256897,14940.960784776971,7979.829893860985,11809.410100364998,16660.808957486213
1825,6803.848047490406,4625.078132468488,16315.949292005565,23334.96458950129,59899.68709961366,18904.82743700435,19137.609865688908,25682.56100902536,35454.83974868608,9617.307604771133,14938.022746132034,7979.080172661748,11805.299690609278,16654.251647151505
1826,6801.620960393619,4622.585397271594,16313.777160071655,23303.802718231193,59883.728394131685,18896.976173080428,19134.07868516919,25702.02517787758,35462.02045962585,9617.056551335723,14935.103730991867,7978.335173284256,11801.193722441221,16647.695105999082
1827,6799.397650515701,4620.099168126611,16311.609219455997,23272.70851282675,59867.786743330376,18889.133945060606,19130.550650845173,25721.49135552659,35469.205838627204,9616.812133574176,14932.203728791723,7977.594899972042,11797.092197840566,16641.139377979216
1828,6797.178120913709,4617.619448380242,16309.445486124361,23241.681962596962,59851.86221064826,18881.300746493176,19127.02578326357,25740.959462800776,35476.395828589724,9616.574353082373,14929.322728877256,7976.859356925791,11792.99511874659,16634.584507001622
1829,6794.962374620659,4615.146241346054,16307.285976072606,23210.723056393395,59835.95485948611,18873.47657086768,19123.504102958803,25760.429420606975,35483.590372387014,9616.343211428535,14926.460720504552,7976.128548303424,11788.90248705832,16628.030536935068
