time (min),male1,male2,male3,male4,male5,male6
3111,21239.656590949795,60410.65474360806,21983.749873750407,28336.172228773663,33893.08302689892,38752.00159593681
3112,21242.709198833803,60418.143784917,21987.351292423995,28333.87393988971,33891.5648745584,38743.343721175246
3113,21245.753591988952,60425.63202581627,21990.94141018896,28331.57594765387,33890.04731016681,38734.69461062318
3114,21248.789766746402,60433.11944997932,21994.52023023916,28329.278285471548,33888.53039712053,38726.054303020675
3115,21251.81771956138,60440.60604127419,21998.087755888682,28326.980986918858,33887.014198870245,38717.422837188475
3116,21254.837447013317,60448.091783763026,22001.643990571818,28324.68408574226,33885.498778919864,38708.800252027686
3117,21257.848945805566,60455.57666170218,22005.18893784261,28322.387615858028,33883.984200825944,38700.186586519194
3118,21260.85221276536,60463.06065954185,22008.72260137466,28320.091611351654,33882.47052819686,38691.58187972327
3119,21263.847244843826,60470.54376192595,22012.244984960922,28317.796106477457,33880.95782469196,38682.986170779084
3120,21266.83403911575,60478.025953691715,22015.75609251339,28315.501135657923,33879.446154020916,38674.39949890431
3121,21269.812592779665,60485.50721987002,22019.25592806288,28313.206733483297,33877.93557994281,38665.82190339469
3122,21272.782903157527,60492.98754568462,22022.744495758652,28310.912934710977,33876.42616626544,38657.25342362328
3123,21275.744967694845,60500.46691655223,22026.22179986826,28308.61977426504,33874.91797684446,38648.69409904053
3124,21278.698783960448,60507.94531808213,22029.68784477732,28306.327287235614,33873.41107558269,38640.14396917322
3125,21281.644349646464,60515.422736076245,22033.142634989028,28304.035508878438,33871.90552642921,38631.60307362445
3126,21284.581662568122,60522.8991565286,22036.58617512414,28301.744474614294,33870.40139337868,38623.07145207292
3127,21287.51072066375,60530.37456562528,22040.018469920535,28299.45422002834,33868.8987404705,38614.54914427242
3128,21290.4315219946,60537.84894974417,22043.43952423296,28297.16478086982,33867.39763178798,38606.03619005161
3129,21293.344064744793,60545.32229545467,22046.849343032845,28294.876193051256,33865.89813145763,38597.53262931329
3130,21296.248347221153,60552.79458951744,22050.24793140786,28292.588492647996,33864.40030364822,38589.03850203393
3131,21299.144367853136,60560.26581888426,22053.635294561824,28290.301715897665,33862.904212570174,38580.5538482633
3132,21302.03212519271,60567.73597069761,22057.01143781423,28288.01589919959,33861.40992247462,38572.07870812392
3133,21304.91161791421,60575.205032290665,22060.376366600136,28285.7310791143,33859.91749765261,38563.61312181049
3134,21307.782844814243,60582.67299118667,22063.730086469688,28283.447292362725,33858.427002434444,38555.15712958952
3135,21310.645804811596,60590.13983509905,22067.07260308804,28281.16457582593,33856.93850118867,38546.71077179875
3136,21313.50049694702,60597.60555193091,22070.40392223485,28278.882966544363,33855.45205832141,38538.27408884661
3137,21316.34692038322,60605.07012977489,22073.72404980419,28276.602501717287,33853.967738275474,38529.84712121181
3138,21319.185074404635,60612.5335569127,22077.032991804033,28274.323218702273,33852.485605529684,38521.42990944268
3139,21322.014958417367,60619.99582181506,22080.330754356164,28272.04515501447,33851.00572459786,38513.02249415691
3140,21324.83657194901,60627.45691314122,22083.61734369573,28269.768348326223,33849.52816002815,38504.62491604068
3141,21327.649914648526,60634.916819738784,22086.892766171008,28267.492836466314,33848.05297640226,38496.23721584847
3142,21330.454986286146,60642.375530643454,22090.15702824308,28265.21865741941,33846.58023833445,38487.8594344023
3143,21333.25178675318,60649.83303507853,22093.41013648553,28262.945849325522,33845.11001047089,38479.491612591315
3144,21336.040316061855,60657.28932245477,22096.652097584123,28260.674450479335,33843.642357488774,38471.13379137127
3145,21338.820574345293,60664.744382370096,22099.88291833656,28258.40449932965,33842.177344095435,38462.78601176393
3146,21341.592561857196,60672.198204609136,22103.102605652053,28256.136034478717,33840.7150350277,38454.448314856505
3147,21344.3562789719,60679.65077914304,22106.311166551084,28253.8690946817,33839.25549505092,38446.12074180126
3148,21347.111726184023,60687.10209612897,22109.508608165095,28251.60371884604,33837.79878895814,38437.80333381481
3149,21349.85890410841,60694.55214591007,22112.69493773617,28249.33994603085,33836.344981569375,38429.49613217766
3150,21352.597813480035,60702.00091901479,22115.87016261667,28247.077815446137,33834.894137730684,38421.199178233685
3151,21355.32845515375,60709.44840615694,22119.03429026894,28244.817366452542,33833.446322313415,38412.91251338939
3152,21358.050830104097,60716.89459823475,22122.18732826497,28242.558638560276,33832.00160021331,38404.636179113644
3153,21360.76493942533,60724.33948633125,22125.329284286167,28240.301671428875,33830.56003634972,38396.37021693698
3154,21363.470784331068,60731.78306171346,22128.46016612288,28238.046504866288,33829.1216956648,38388.11466845083
3155,21366.168366154212,60739.22531583198,22131.57998167413,28235.79317882835,33827.68664312257,38379.869575307406
3156,21368.857686346764,60746.66624032103,22134.688738947323,28233.541733418268,33826.25494370817,38371.63497921872
3157,21371.53874647963,60754.1058269976,22137.78644605787,28231.29220888574,33824.826662426996,38363.41092195627
3158,21374.211548242532,60761.54406786135,22140.873111228902,28229.044645626465,33823.40186430383,38355.19744535027
3159,21376.876093443792,60768.98095509433,22143.948742790843,28226.799084181497,33821.98061438211,38346.99459128931
3160,21379.532384010035,60776.41648106041,22147.01334918117,28224.555565236526,33820.56297772292,38338.802401719586
3161,21382.180421986286,60783.85063830494,22150.066938944,28222.314129621274,33819.14901940431,38330.62091864435
3162,21384.820209535468,60791.283419554275,22153.10952072985,28220.074818308833,33817.73880452032,38322.450184123474
3163,21387.451748938547,60798.71481771568,22156.1411032951,28217.83767241498,33816.33239818025,38314.29024027256
3164,21390.07504259406,60806.1448258766,22159.161695501956,28215.602733197582,33814.92986550775,38306.14112926271
3165,21392.69009301807,60813.573437304454,22162.17130631774,28213.370042055838,33813.53127163992,38298.00289331974
3166,21395.296902844042,60821.00064544614,22165.16994481484,28211.139640529687,33812.13668172664,38289.87557472343
3167,21397.8954748225,60828.426443927645,22168.157620170226,28208.911570299104,33810.74616092951,38281.75921580737
3168,21400.48581182095,60835.85082655376,22171.134341665067,28206.685873183433,33809.35977442111,38273.65385895783
3169,21403.06791682361,60843.27378730738,22174.10011868449,28204.462591140724,33807.9775873842,38265.55954661365
3170,21405.64179293129,60850.69532034925,22177.054960717134,28202.241766267,33806.599665010704,38257.476321265174
3171,21408.207443361185,60858.11542001777,22179.998877354807,28200.023440795674,33805.22607250104,38249.40422545405
3172,21410.764871446525,60865.534080828,22182.93187829221,28197.807657096797,33803.85687506308,38241.343301772285
3173,21413.314080636643,60872.951297471845,22185.853973326426,28195.59445767641,33802.492137911475,38233.293592861904
3174,21415.855074496536,60880.36706481708,22188.7651723567,28193.383885175674,33801.131926266695,38225.255141414134
3175,21418.387856706784,60887.78137790737,22191.665485384015,28191.175982370532,33799.77630535411,38217.22799016883
3176,21420.91243106332,60895.19423196141,22194.554922510677,28188.97079217071,33798.42534040335,38209.212181913914
3177,21423.428801477152,60902.60562237277,22197.433493940098,28186.768357619105,33797.07909664717,38201.207759484765
3178,21425.936971974243,60910.01554470931,22200.30120997626,28184.568721891137,33795.73763932079,38193.21476576337
3179,21428.43694669529,60917.423994712764,22203.158081023423,28182.371928293993,33794.401033660884,38185.23324367798
3180,21430.928729895386,60924.830968298214,22206.004117585773,28180.178020265943,33793.06934490491,38177.263236202416
3181,21433.41232594401,60932.236461553664,22208.839330267034,28177.9870413756,33791.74263829003,38169.30478635516
3182,21435.887739324637,60939.64047073959,22211.663729770044,28175.7990353212,33790.420979052375,38161.35793719912
3183,21438.354974634556,60947.042992288494,22214.477326896467,28173.614045930008,33789.10443242616,38153.42273184065
3184,21440.81403658468,60954.44402280415,22217.2801325463,28171.432117157405,33787.79306364273,38145.499213429124
3185,21443.26492999936,60961.84355906164,22220.072157717637,28169.2532930863,33786.486937929854,38137.58742515618
3186,21445.70765981601,60969.24159800627,22222.85341350616,28167.07761792646,33785.18612051066,38129.687410255116
3187,21448.142231084996,60976.63813675364,22225.62391110483,28164.905136013545,33783.89067660297,38121.79921200015
3188,21450.568648969427,60984.03317258862,22228.383661803484,28162.735891808672,33782.60067141825,38113.922873705924
3189,21452.986918744828,60991.426702965284,22231.132676988396,28160.56992989745,33781.316170160775,38106.058438726715
3190,21455.397045798953,60998.81872550609,22233.870968142055,28158.407294989414,33780.03723802689,38098.20595045575
3191,21457.799035631535,61006.20923800165,22236.598546842557,28156.248031917108,33778.76394020398,38090.365452324644
3192,21460.1928938541,61013.59823840993,22239.315424763317,28154.092185635593,33777.49634186956,38082.53698780275
3193,21462.578626189665,61020.98572485598,22242.02161367274,28151.93980122151,33776.23450819069,38074.72060039637
3194,21464.956238472445,61028.371695631206,22244.717125433748,28149.790923872315,33774.97850432267,38066.91633364816
3195,21467.32573664777,61035.75614919317,22247.401972003376,28147.64559890572,33773.72839540849,38059.12423113636
3196,21469.687126771703,61043.13908416443,22250.07616543248,28145.503871758763,33772.48424657787,38051.34433647432
3197,21472.040415010822,61050.52049933285,22252.739717865137,28143.365787987168,33771.24612294633,38043.57669330965
3198,21474.38560764198,61057.900393650314,22255.39264153852,28141.23139326447,33770.01408961423,38035.82134532357
3199,21476.72271105205,61065.278766232695,22258.03494878222,28139.100733381434,33768.78821166613,38028.07833623024
3200,21479.05173173772,61072.65561635892,22260.666652018084,28136.973854245112,33767.5685541697,38020.34770977605
3201,21481.37267630512,61080.03094347097,22263.28776375958,28134.85080187822,33766.355182174906,38012.62950973901
3202,21483.685551469654,61087.404747172484,22265.898296611675,28132.731622418272,33765.14816071315,38004.92377992797
3203,21485.99036405576,61094.77702722917,22268.498263270096,28130.616362116878,33763.947554796294,37997.23056418192
3204,21488.287120996574,61102.147783567445,22271.08767652121,28128.505067338963,33762.7534294159,37989.54990636942
3205,21490.575829333648,61109.517016274265,22273.66654924146,28126.397784561974,33761.56584954224,37981.88185038774
3206,21492.8564962168,61116.884725596596,22276.234894396985,28124.294560375103,33760.38488012344,37974.22644016219
3207,21495.129128903798,61124.250911940704,22278.79272504325,28122.195441478536,33759.21058608464,37966.58371964554
3208,21497.393734759997,61131.6155758715,22281.340054324544,28120.100474682615,33758.04303232705,37958.95373281709
3209,21499.65032125822,61138.97871811225,22283.876895473684,28118.00970690724,33756.882283727085,37951.33652368231
3210,21501.89889597837,61146.34033954364,22286.403261811472,28115.92318518073,33755.7284051354,37943.73213627169
3211,21504.13946660721,61153.70044120348,22288.91916674636,28113.840956639426,33754.58146137612,37936.14061464035
3212,21506.372040938044,61161.059024286085,22291.424623774077,28111.763068526623,33753.441517245905,37928.56200286721
3213,21508.59662687051,61168.41609014137,22293.919646477054,28109.689568191992,33752.308637513,37920.99634505434
3214,21510.81323241022,61175.77164027465,22296.40424852413,28107.620503090522,33751.18288691641,37913.44368532605
3215,21513.021865668525,61183.12567634586,22298.878443670117,28105.55592078199,33750.06433016497,37905.90406782836
3216,21515.222534862176,61190.47820016891,22301.34224575528,28103.495868929982,33748.953031936486,37898.37753672824
3217,21517.415248313217,61197.82921371124,22303.795668705054,28101.440395301237,33747.84905687678,37890.864136212884
3218,21519.600014448417,61205.17871909297,22306.238726529533,28099.389547764717,33746.75246959885,37883.36391048873
3219,21521.776841799205,61212.52671858654,22308.671433323,28097.343374290802,33745.66333468199,37875.87690378121
3220,21523.94573900122,61219.87321461592,22311.093803263604,28095.30192295057,33744.581716670815,37868.40316033359
3221,21526.106714794245,61227.218209755985,22313.505850612884,28093.26524191503,33743.5076800744,37860.94272440642
3222,21528.259778021587,61234.56170673198,22315.907589715327,28091.23337945404,33742.44128936544,37853.49564027684
3223,21530.404937630105,61241.90370841899,22318.29903499791,28089.206383935827,33741.38260897925,37846.06195223753
3224,21532.54220266968,61249.244217840955,22320.6802009697,28087.184303825983,33740.33170331293,37838.64170459644
3225,21534.67158229309,61256.583238170475,22323.05110222145,28085.167187686664,33739.288636724494,37831.23494167578
3226,21536.793085755457,61263.92077272779,22325.411753425124,28083.155084175753,33738.2534735319,37823.84170781102
3227,21538.906722414322,61271.25682498047,22327.762169333393,28081.148042046116,33737.22627801216,37816.46204735077
3228,21541.01250172898,61278.591398542274,22330.102364779366,28079.146110144764,33736.207114400495,37809.09600465537
3229,21543.110433260343,61285.92449717315,22332.432354675962,28077.1493374119,33735.19604688939,37801.74362409662
3230,21545.200526670615,61293.256124778214,22334.752154015623,28075.157772880226,33734.193139627685,37794.40495005669
3231,21547.28279172301,61300.586285407066,22337.061777869756,28073.171465674033,33733.19845671971,37787.08002692753
3232,21549.357238281358,61307.914983253264,22339.361241388353,28071.190465008513,33732.21206222434,37779.76889911011
3233,21551.423876309884,61315.242222653505,22341.650559799557,28069.21482018861,33731.23402015414,37772.471611013665
3234,21553.482715872786,61322.568008087146,22343.92974840917,28067.24458060856,33730.26439447445,37765.188207054765
3235,21555.53376713404,61329.89234417551,22346.198822600174,28065.279795750754,33729.30324910241,37757.91873165666
3236,21557.577040356966,61337.21523568098,22348.457797832445,28063.320515185034,33728.35064790617,37750.66322924866
3237,21559.612545904023,61344.53668750673,22350.706689642117,28061.3667885679,33727.40665470385,37743.4217442651
3238,21561.64029423637,61351.85670469558,22352.945513641196,28059.41866564139,33726.47133326289,37736.19432114465
3239,21563.660295913684,61359.17529242974,22355.174285517198,28057.476196232652,33725.54474729879,37728.981004329624
3240,21565.67256159363,61366.492456029824,22357.39302103253,28055.539430252753,33724.62696047442,37721.781838265095
3241,21567.677102031786,61373.808200954285,22359.601736024197,28053.608417695927,33723.71803639916,37714.596867398286
3242,21569.673928081094,61381.12253279886,22361.800446403257,28051.683208638755,33722.81803862789,37707.42613617747
3243,21571.663050691637,61388.43545729556,22363.989168154316,28049.763853239307,33721.927030660045,37700.26968905147
3244,21573.64448091031,61395.74698031224,22366.167917335257,28047.850401736214,33721.04507593886,37693.12757046877
3245,21575.61822988047,61403.05710785169,22368.336710076568,28045.942904447937,33720.17223785033,37685.99982487681
3246,21577.584308841604,61410.365846051216,22370.495562581058,28044.04141177171,33719.308579722325,37678.886496720916
3247,21579.54272912896,61417.67320118173,22372.644491123265,28042.145974182848,33718.45416482381,37671.787630443876
3248,21581.49350217328,61424.97917964693,22374.783512049074,28040.25664223383,33717.60905636373,37664.70327048488
3249,21583.436639500356,61432.283787982895,22376.912641775234,28038.373466553407,33716.773317490275,37657.63346127891
3250,21585.372152730823,61439.5870328571,22379.03189678884,28036.496497845685,33715.94701128988,37650.578247255726
3251,21587.300053579722,61446.88892106798,22381.14129364701,28034.62578688942,33715.13020078633,37643.53767283923
3252,21589.22035385612,61454.189459543726,22383.240848976264,28032.761384536923,33714.32294893991,37636.511782446665
3253,21591.13306546294,61461.4886553423,22385.330579472175,28030.903341713372,33713.52531864648,37629.50062048773
3254,21593.03820039638,61468.786515649816,22387.410501898798,28029.05170941584,33712.73737273649,37622.50423136371
3255,21594.935770745782,61476.08304778072,22389.480633088333,28027.206538712395,33711.95917397412,37615.52265946691
3256,21596.825788693124,61483.37825917624,22391.54098994049,28025.367880741313,33711.19078505639,37608.55594917956
3257,21598.708266512724,61490.67215740437,22393.591589422198,28023.535786710083,33710.4322686123,37601.60414487324
3258,21600.583216570907,61497.96475015846,22395.632448567005,28021.710307894606,33709.68368720177,37594.66729090792
3259,21602.450651325635,61505.256045257054,22397.663584474652,28019.891495638265,33708.94510331487,37587.74543163114
3260,21604.310583326172,61512.546050642726,22399.68501431061,28018.07940135103,33708.21657937092,37580.83861137724
3261,21606.163025212674,61519.83477438162,22401.69675530561,28016.27407650869,33707.498177717425,37573.946874466674
3262,21608.007989715814,61527.12222466246,22403.698824755113,28014.47557265173,33706.789960629314,37567.07026520487
3263,21609.845489656564,61534.40840979608,22405.69124001894,28012.683941384577,33706.09199030799,37560.20882788158
3264,21611.675537945666,61541.69333821445,22407.67401852068,28010.899234374807,33705.40432888048,37553.362606770235
3265,21613.498147583392,61548.977018469915,22409.647177747316,28009.121503352013,33704.7270383984,37546.531646126794
3266,21615.31333165908,61556.25945923458,22411.610735248658,28007.350800107048,33704.06018083708,37539.71599018909
3267,21617.121103350804,61563.54066929947,22413.564708636943,28005.58717649117,33703.4038180948,37532.91568317597
3268,21618.921475925075,61570.82065757371,22415.50911558629,28003.830684415014,33702.75801199167,37526.13076928653
3269,21620.714462736374,61578.099433083786,22417.443973832284,28002.08137584776,33702.12282426887,37519.3612926991
3270,21622.50007722684,61585.37700497296,22419.36930117148,28000.339302816225,33701.498316587764,37512.60729757061
3271,21624.278332925842,61592.65338250013,22421.285115460836,27998.60451740393,33700.8845505288,37505.8688280356
3272,21626.049243449674,61599.92857503949,22423.19143461736,27996.8770717502,33700.28158759082,37499.145928205464
3273,21627.812822501157,61607.202592079346,22425.088276617582,27995.157018049293,33699.68948918999,37492.43864216771
3274,21629.56908386922,61614.475443221556,22426.975659496977,27993.444408549494,33699.10831665909,37485.74701398478
3275,21631.318041428593,61621.74713818074,22428.85360134968,27991.739295552034,33698.53813124635,37479.07108769353
3276,21633.05970913936,61629.017686783394,22430.72212032779,27990.041731410427,33697.97899411476,37472.41090730432
3277,21634.794101046635,61636.28709896736,22432.581234641013,27988.351768529417,33697.430966341075,37465.76651680008
3278,21636.52123128017,61643.555384780535,22434.430962556133,27986.669459364057,33696.89410891486,37459.13796013551
3279,21638.24111405392,61650.822554380735,22436.271322396584,27984.99485641877,33696.36848273767,37452.52528123617
3280,21639.9537636657,61658.08861803422,22438.102332541814,27983.32801224656,33695.85414862216,37445.9285239978
3281,21641.65919449686,61665.353586115496,22439.924011426992,27981.66897944791,33695.35116729106,37439.347732285256
3282,21643.357421011788,61672.617469106095,22441.736377542376,27980.017810670044,33694.859599376396,37432.782949931774
3283,21645.048457757544,61679.880277594,22443.539449432865,27978.374558605814,33694.3795054185,37426.23422073806
3284,21646.73231936353,61687.142022272805,22445.333245697544,27976.73927599293,33693.910945865144,37419.701588471486
3285,21648.40902054111,61694.40271394075,22447.117784989172,27975.112015612984,33693.45398107069,37413.18509686528
3286,21650.07857608308,61701.66236350012,22448.893086013624,27973.492830290405,33693.00867129502,37406.684789617444
3287,21651.74100086344,61708.92098195636,22450.65916752951,27971.88177289175,33692.57507670281,37400.20071039007
3288,21653.396309836906,61716.178580417116,22452.416048347604,27970.27889632458,33692.15325736254,37393.73290280851
3289,21655.044518038536,61723.43517009182,22454.16374733043,27968.684253536652,33691.74327324561,37387.28141046045
3290,21656.685640583324,61730.69076229036,22455.902283391657,27967.097897514905,33691.34518422547,37380.84627689493
3291,21658.319692665842,61737.9453684227,22457.631675495675,27965.519881284567,33690.95905007659,37374.42754562168
3292,21659.946689559783,61745.19899999768,22459.35194265714,27963.95025790818,33690.584930473764,37368.0252601101
3293,21661.566646617615,61752.451668622394,22461.06310394039,27962.389080484758,33690.22288499101,37361.6394637885
3294,21663.17957927012,61759.703386001645,22462.765178458943,27960.83640214869,33689.87297310079,37355.2702000431
3295,21664.785503026043,61766.95416393644,22464.45818537515,27959.29227606892,33689.5352541731,37348.91751221728
3296,21666.384433471663,61774.20401432368,22466.142143899535,27957.756755448063,33689.209787474516,37342.58144361053
3297,21667.9763862704,61781.452949155246,22467.817073290327,27956.22989352122,33688.89663216736,37336.26203747799
3298,21669.56137716241,61788.7009805171,22469.482992853045,27954.71174355532,33688.595847308716,37329.95933702892
3299,21671.13942196411,61795.94812058841,22471.139921939946,27953.202358847975,33688.30749184962,37323.673385426395
3300,21672.71053656792,61803.19438164076,22472.787879949512,27951.701792726613,33688.031624634124,37317.404225786224
3301,21674.274736941697,61810.43977603733,22474.426886325975,27950.21009854754,33687.768304398385,37311.151901175916
3302,21675.832039128374,61817.684316231964,22476.056960558773,27948.727329694993,33687.51758976984,37304.91645461405
3303,21677.382459245644,61824.92801476854,22477.678122182162,27947.253539580113,33687.279539266136,37298.69792906922
3304,21678.926013485387,61832.17088427984,22479.29039077456,27945.788781640087,33687.05421129449,37292.49636745924
3305,21680.462718113344,61839.4129374869,22480.893785958197,27944.33310933714,33686.84166415058,37286.31181265024
3306,21681.992589468744,61846.654187198095,22482.48832739851,27942.886576157667,33686.641956017746,37280.14430745579
3307,21683.51564396375,61853.894646308305,22484.074034803656,27941.44923561117,33686.455144966065,37273.99389463583
3308,21685.03189808318,61861.13432779806,22485.650927924045,27940.02114122933,33686.28128895152,37267.860616896156
3309,21686.541368384023,61868.373244732604,22487.219026551844,27938.602346565174,33686.120445814995,37261.744516887215
3310,21688.044071495016,61875.6114102612,22488.778350520457,27937.192905191892,33685.97267328148,37255.64563720328
3311,21689.540024116282,61882.848837616075,22490.328919703963,27935.792870702055,33685.83802895923,37249.564020381615
3312,21691.02924301876,61890.08554011184,22491.870754016723,27934.402296706656,33685.716570338634,37243.49970890158
3313,21692.511745043998,61897.32153114434,22493.403873412753,27933.02123683406,33685.608354791635,37237.45274518372
3314,21693.987547103545,61904.55682418985,22494.928297885384,27931.64974472907,33685.513439570546,37231.42317158881
3315,21695.456666178616,61911.79143280442,22496.444047466583,27930.28787405203,33685.43188180749,37225.41103041704
3316,21696.919119319635,61919.02537062279,22497.951142226575,27928.93567847779,33685.36373851317,37219.41636390713
3317,21698.37492364585,61926.25865135747,22499.44960227324,27927.59321169477,33685.30906657622,37213.43921423531
3318,21699.824096344804,61933.49128879811,22500.93944775171,27926.260527404043,33685.26792276226,37207.47962351452
3319,21701.266654672057,61940.72329681059,22502.420698843773,27924.937679318213,33685.240363712954,37201.53763379357
3320,21702.70261595063,61947.95468933583,22503.893375767428,27923.624721160693,33685.22644594517,37195.61328705601
3321,21704.13199757063,61955.18548038938,22505.35749877632,27922.321706664527,33685.22622585015,37189.706625219595
3322,21705.554816988744,61962.41568406018,22506.813088159364,27921.028689571536,33685.23975969251,37183.81769013495
3323,21706.97109172798,61969.64531450981,22508.260164240015,27919.74572363129,33685.26710360938,37177.94652358491
3324,21708.380839377027,61976.87438597168,22509.698747375984,27918.472862600156,33685.308313609734,37172.093167283754
3325,21709.784077589968,61984.102912750095,22511.12885795861,27917.210160240502,33685.36344557316,37166.257662875956
3326,21711.18082408574,61991.33090921927,22512.550516412375,27915.957670319316,33685.43255524924,37160.44005193545
3327,21712.57109664778,61998.558389822676,22513.963743194432,27914.71544660768,33685.5156982566,37154.640375964875
3328,21713.954913123565,62005.78536907189,22515.368558794045,27913.483542879512,33685.61293008204,37148.85867639436
3329,21715.332291424133,62013.01186154593,22516.764983732093,27912.262012910713,33685.72430607957,37143.09499458088
3330,21716.703249523693,62020.23788189019,22518.153038560617,27911.050910478214,33685.849881469716,37137.349371807155
3331,21718.067805459144,62027.46344481587,22519.53274386225,27909.85028935887,33685.989711338465,37131.621849280855
3332,21719.425977329658,62034.68856509854,22520.904120249725,27908.660203328654,33686.14385063652,37125.91246813369
3333,21720.777783296257,62041.913257577755,22522.267188365364,27907.480706161612,33686.312354178306,37120.221269420406
3334,21722.123241581347,62049.13753715585,22523.62196888058,27906.311851628827,33686.49527664118,37114.548294117936
3335,21723.46237046821,62056.361418797394,22524.96848249542,27905.153693497527,33686.69267256465,37108.89358312454
3336,21724.79518830072,62063.584917527936,22526.30674993791,27904.00628553,33686.904596349275,37103.257177258776
3337,21726.121713482753,62070.80804843314,22527.636791963738,27902.869681482935,33687.13110225602,37097.63911725864
3338,21727.441964477755,62078.03082665819,22528.958629355588,27901.743935105915,33687.37224440521,37092.03944378069
3339,21728.755959808415,62085.25326740661,22530.27228292267,27900.62910014097,33687.62807677587,37086.458197399035
3340,21730.063718056055,62092.47538593943,22531.57777350028,27899.525230321167,33687.898653204604,37080.8954186045
3341,21731.36525786027,62099.69719757424,22532.87512194926,27898.432379370017,33688.18402738502,37075.35114780378
3342,21732.660597918486,62106.91871768456,22534.16434915543,27897.35060100019,33688.48425286653,37069.825425318246
3343,21733.949756985534,62114.13996169861,22535.44547602913,27896.279948912674,33688.79938305383,37064.31829138328
3344,21735.23275387303,62121.36094509847,22536.718523504704,27895.220476795763,33689.12947120587,37058.82978614731
3345,21736.50960744919,62128.581683419434,22537.983512540035,27894.172238324176,33689.47457043487,37053.35994967094
3346,21737.780336638123,62135.802192248666,22539.24046411595,27893.135287157882,33689.83473370582,37047.90882192576
3347,21739.044960419567,62143.02248722469,22540.489399235732,27892.109676941232,33690.21001383518,37042.47644279377
3348,21740.303497828325,62150.24258403638,22541.730338924674,27891.09546130213,33690.60046349044,37037.06285206624
3349,21741.555967953842,62157.46249842178,22542.96330422958,27890.092693850696,33691.00613518891,37031.66808944288
3350,21742.802389939767,62164.682246167635,22544.188316218115,27889.101428178583,33691.42708129717,37026.29219453093
3351,21744.042782983477,62171.901843108186,22545.405395978418,27888.12171785788,33691.86335402999,37020.93520684409
3352,21745.277166335614,62179.121305124245,22546.614564618587,27887.153616440195,33692.315005449644,37015.59716580183
3353,21746.50555929967,62186.340648142665,22547.815843266133,27886.197177455528,33692.782087464904,37010.278110728315
3354,21747.727981231452,62193.559888134725,22549.00925306752,27885.252454411464,33693.26465183036,37004.978080851484
3355,21748.94445153872,62200.779041115966,22550.194815187573,27884.31950079209,33693.76275014537,36999.69711530213
3356,21750.154989680625,62207.998123144775,22551.372550809065,27883.398370057046,33694.27643385347,36994.435253113064
3357,21751.35961516737,62215.2171503217,22552.54248113213,27882.48911564046,33694.805754241315,36989.19253321817
3358,21752.55834755959,62222.43613878848,22553.70462737385,27881.59179095017,33695.350762437876,36983.96899445131
3359,21753.75120646804,62229.65510472712,22554.85901076762,27880.706449366404,33695.91150941377,36978.7646755456
3360,21754.938211553083,62236.87406435882,22556.005652562766,27879.833144241213,33696.488045980106,36973.579615132425
3361,21756.119382524208,62244.09303394362,22557.144574023987,27878.971928897143,33697.08042278803,36968.4138517405
3362,21757.294739139554,62251.31202977859,22558.27579643078,27878.1228566264,33697.688690327486,36963.26742379491
3363,21758.464301205484,62258.53106819777,22559.399341077034,27877.28598068987,33698.31289892676,36958.14036961619
3364,21759.628088576133,62265.75016557063,22560.515229270528,27876.461354316063,33698.95309875129,36953.03272741955
3365,21760.786121152898,62272.969338301584,22561.623482332358,27875.649030700257,33699.609339803144,36947.944535313756
3366,21761.93841888397,62280.18860282881,22562.724121596424,27874.849063003327,33700.281671919955,36942.875831300276
3367,21763.08500176388,62287.40797562344,22563.817168409005,27874.06150435097,33700.97014477433,36937.82665327225
3368,21764.225889833142,62294.62747318852,22564.902644128168,27873.286407832544,33701.67480787263,36932.797039013865
3369,21765.361103177598,62301.8471120583,22565.980570123338,27872.523826500197,33702.395710554694,36927.78702619909
3370,21766.49066192806,62309.06690879716,22567.05096777472,27871.77381336782,33703.132901992496,36922.796652390956
3371,21767.61458625983,62316.28687999868,22568.11385847287,27871.036421410132,33703.88643118963,36917.82595504045
3372,21768.732896392215,62323.507042284735,22569.169263618114,27870.311703561587,33704.65634698036,36912.8749714859
3373,21769.845612588073,62330.72741230462,22570.21720462011,27869.599712715524,33705.442698028804,36907.943738951675
3374,21770.952755153332,62337.94800673412,22571.257702897303,27868.900501723034,33706.24553282821,36903.03229454749
3375,21772.05434443654,62345.168842274696,22572.29077987644,27868.21412339209,33707.06489970009,36898.14067526729
3376,21773.150400828377,62352.38993565208,22573.316456992052,27867.540630486557,33707.90084679327,36893.26891798875
3377,21774.24094476119,62359.61130361606,22574.334755685974,27866.880075725192,33708.75342208334,36888.4170594718
3378,21775.32599670849,62366.832962938926,22575.345697406807,27866.23251178059,33709.622673371574,36883.58513635789
3379,21776.40557718455,62374.05493041515,22576.349303609477,27865.597991278275,33710.50864828423,36878.77318516944
3380,21777.479706743885,62381.27722285975,22577.34559575465,27864.976566795714,33711.41139427189,36873.981242308226
3381,21778.548405980775,62388.499857107985,22578.33459530831,27864.368290861352,33712.330958608334,36869.20934405514
3382,21779.611695528794,62395.722850014135,22579.31632374121,27863.77321595359,33713.26738839006,36864.45752656869
3383,21780.669596060405,62402.94621845067,22580.2908025284,27863.191394499747,33714.22073053521,36859.72582588439
3384,21781.72212828637,62410.169979307146,22581.258053148667,27862.62287887524,33715.191031782924,36855.01427791393
