time (min),male1,male2,male3,male4,male5,male6
4857,3859.4310910327044,1279.5474719027122,1445.1400299570682,2576.012182744328,2133.5040910305597,3469.894236333856
4858,3824.9405352233066,1280.79088222184,1449.313845067649,2566.745841837812,2106.2836029295086,3467.052956718941
4859,3789.8657935013707,1280.8307754209754,1453.269188987712,2557.3640567419184,2078.017607067431,3463.729996511083
4860,3754.22136834662,1279.6614459168632,1457.005524709082,2547.8662698954836,2048.7216223320274,3459.9213283993467
4861,3718.0222087527736,1277.281352599494,1460.522527956972,2538.251954063736,2018.4140690144568,3455.623141388124
4862,3681.2837019640638,1273.6931895541486,1463.8200905869585,2533.0816880200164,1987.1162730409305,3450.831849809768
4863,3644.0216644931656,1268.9039322692004,1466.8983237705063,2528.2835933855704,1954.852460321966,3445.5441021639904
4864,3606.2523324157482,1262.9248584691402,1469.7575609546977,2523.393146045108,1927.6975532659942,3439.7567897661133
4865,3567.992350938704,1255.7715429232971,1472.3983605817443,2518.408647098086,1915.5351846234717,3433.467055186435
4866,3529.2587632410155,1247.4638258039304,1474.8215085537709,2513.328397371211,1902.5814675408824,3426.672300463261
4867,3490.0689985882336,1238.025754400355,1477.028020428328,2508.150701020054,1888.8495159007018,3419.370195072439
4868,3450.440859723596,1227.4854982361117,1479.019143330176,2502.873869173408,1874.3547379838628,3411.5586836365364
4869,3410.3925095408067,1215.8752378811998,1480.7963575649271,2497.4962236149413,1859.1147990587838,3403.235993357198
4870,3369.9424570456995,1203.2310279984665,1482.3613779203245,2492.0161004965476,1863.0282704439892,3394.400641154591
4871,3329.1095426161,1189.5926354093806,1483.7161546410923,2486.431854077606,1872.0598429378213,3385.051440498304
4872,3287.912922571336,1175.003353206951,1487.4092797643127,2480.741860484259,1880.5024208453926,3375.187507914512
4873,3246.3720530650517,1159.5097921794197,1493.6756934279836,2474.9445214826196,1888.3568451770293,3364.8082691547365
4874,3204.5066733171166,1143.161651034953,1499.8555031841847,2469.0382682597437,1895.6254107363495,3353.9134650120795
4875,3162.336788202592,1126.011467131868,1505.9477315317367,2463.021565206023,1902.311834529799,3342.5031567713304
4876,3119.8826502178795,1108.1143496185591,1511.9515087176983,2456.8929136925776,1908.4212204926362,3330.5777312799987
4877,3077.164740846232,1089.5276970695488,1517.8660778608437,2450.6508558371,1913.9600206897182,3318.1379056279
4878,3034.2037513470214,1070.310901866715,1523.6907998546287,2444.2939782515136,1918.9359931577887,3305.1847314236056
4879,2991.0205629950915,1050.5250437156824,1529.4251580221162,2437.8209157647516,1923.358156563597,3291.7195986567385
4880,2947.636226798596,1030.2325748046212,1535.0687624955688,2431.23035511382,1927.2367418593076,3277.744239135819
4881,2904.071942725659,1009.4969992047754,1540.6213542938594,2424.5210385963596,1932.7757837784766,3263.2607294920313
4882,2860.3490384721067,988.3825491775691,1546.0828090713578,2417.6917676777407,1954.246465962821,3248.271493740114
4883,2816.488947804272,968.6228189131996,1551.4531405126022,2410.741406545854,1975.2440623107955,3232.779305388308
4884,2772.5131885127157,971.2456746434874,1556.7325033478226,2403.6688856065566,1995.7645777884072,3216.7872890900558
4885,2728.443340014267,973.553329162833,1561.9211959652969,2396.473204912906,2015.8047913402866,3200.298921831013
4886,2684.3010206414133,975.541371254287,1567.0196625974604,2389.1534375212036,2035.362234253676,3183.3180336457153
4887,2640.1078646595042,977.2056973836859,1572.028495058867,2381.7087327669446,2054.4351673827373,3165.8488078590735
4888,2595.8854990536115,978.5425212083456,1576.948434015272,2374.1383194537975,2073.022557323839,3147.895780848776
4889,2551.6555201281153,979.5483827482453,1581.7803697644633,2366.441508948816,2091.1240516327393,3129.4638413254165
4890,2507.439469963248,980.2201572019217,1586.5253425108936,2358.61769817713,2108.7399531747465,3110.558229128198
4891,2463.258812773802,980.5550633897221,1591.1845421176856,2350.6663725094454,2125.8711936987265,3091.1845335347753
4892,2419.1349112161297,980.5506718075501,1595.7593073212158,2342.5871085358363,2142.5193067255,3071.3486910847864
4893,2375.08900269026,980.2049122746992,1600.2511243952017,2334.379576719374,2158.6863998404965,3051.0569829174383
4894,2331.1421756846694,981.7743447149554,1604.6616252529843,2326.0435439232997,2174.375126479745,3030.316031624445
4895,2287.315346211596,985.8677391691193,1608.9925849785984,2317.5788758056283,2189.5886572971363,3009.1327976204657
4896,2243.6292343812597,993.0847567526116,1613.245918779139,2308.9855390751723,2204.330651199769,2987.5145750340594
4897,2200.1043411634087,1001.16679388605,1617.4236783529416,2300.2636036032404,2218.6052261365917,2965.468987123088
4898,2156.760925384806,1008.9350996561377,1621.5280476701532,2291.4132443853905,2232.41692972402,2943.0039812193186
4899,2113.618981011044,1016.3848905988211,1625.5613381643682,2282.434743347909,2245.7707097903444,2920.127823207893
4900,2070.69821476092,1023.5117861297645,1629.5259833361417,2273.3284909938466,2258.6718849187864,2896.8490915481143
4901,2028.018024101164,1030.311816871869,1633.4245327713925,2264.0949878837578,2271.126115066908,2873.1766708429
4902,1985.5974756688024,1036.7814324141143,1637.2596455798578,2254.7348459464883,2283.139372337813,2858.403787542251
4903,1943.4552841677366,1042.917508484466,1641.034083261019,2246.4133003409574,2294.7179119761745,2890.2126839187854
4904,1901.6097917852917,1049.6139416805734,1644.7507020071232,2244.8878607736333,2305.8682436595495,2920.653428219712
4905,1860.0789481735244,1058.566551436221,1648.4124444551048,2243.2094266144773,2323.410948995824,2949.681373289945
4906,1818.8802910389556,1067.2426047784297,1652.0223309014784,2241.37502766892,2341.8866386947375,2977.2541857578194
4907,1778.0309273831572,1075.6392179328411,1655.5834499964037,2239.381843456568,2359.8955058116658,3003.33194505164
4908,1737.547515435213,1083.753851949638,1659.0989489352878,2237.22720748725,2377.436760828071,3027.8772361233323
4909,1697.446247315597,1091.5843162933636,1662.5720231684475,2234.9086112488462,2394.5099035134886,3050.8552355592747
4910,1657.7428324693253,1099.128772011142,1666.0059056513542,2232.423707898971,2411.114711272014,3072.233790780841
4911,1618.4524819045355,1106.385734470103,1669.403855660069,2229.770315653043,2427.251227580016,3091.983492061027
4912,1579.5898932707032,1113.3540756547227,1677.1602608082783,2226.9464208621234,2442.9197505370744,3110.0777371087656
4913,1541.16923680878,1120.0330260147662,1688.6693426709471,2223.9501807744,2458.1208215509273,3126.4927879987126
4914,1503.2041422034304,1126.4221758544993,1700.1076396510057,2220.779925975057,2472.85521417608,3141.2078202517396
4915,1465.7076863653285,1132.5214762538262,1711.4724795351244,2217.434162499797,2487.123923124488,3154.204963899573
4916,1428.6923821692537,1138.331239512062,1722.7612831223735,2213.911573618188,2500.928153465573,3165.4693363962137
4917,1392.170168171333,1143.85213910514,1733.971557382757,2210.2110212835837,2514.2693100316333,3174.989067268432
4918,1356.1523993263474,1149.0852091471384,1745.1008880677489,2206.331547247264,2527.1489870435394,3182.755314428126
4919,1320.6498387235397,1154.0318433472366,1756.146931810318,2202.2723738350624,2539.5689579704676,3188.7622720999284
4920,1285.6726503567857,1158.693793453343,1767.107407754258,2198.03290438559,2551.531165636194,3193.007170348627
4921,1251.2303929423804,1163.0731671739939,1777.9800887548445,2193.612723349956,2563.0377125834466,3195.490266222037
4922,1217.3320147950608,1167.1724255703843,1788.7627921946635,2189.0115960535586,2574.0908517065895,3196.2148265562005
4923,1183.985849770172,1170.9943799108216,1799.4533704602807,2184.2294681213975,2584.6929771618534,3195.1871025208497
4924,1151.1996142772027,1174.5421879803027,1810.0497011268842,2179.266464569078,2594.8466155632627,3192.4162960137064
4925,1118.9804053671605,1177.8193498384853,1820.5496768992957,2174.1228885624346,2604.554417471306,3187.914518042674
4926,1087.3346998935483,1180.8297030198628,1830.9511953588606,2176.3985867863234,2613.8191491803395,3181.6967392646643
4927,1056.2683547439535,1183.5774171706394,1841.2521485664677,2180.5272233163123,2622.6436848098056,3173.780732878815
4928,1025.786608136547,1186.0669881175188,1851.4504125726405,2184.351764062174,2631.030998703207,3164.1870101002173
4929,995.8940819730735,1188.3032313644374,1861.5438368858704,2187.8686947958827,2638.984158137937,3154.4695066492
