time (min),male1,male2,male3,male4,male5,male6
1285,5174.132307186785,5930.286531450226,5317.476629545983,5022.670559737418,4942.555513629287,6032.1455624499695
1286,5168.047003553629,5923.198283885725,5309.796051144723,5015.032984493422,4935.21325644068,6021.303531744829
1287,5161.242900099653,5916.28154582887,5305.860900046685,5008.809579050108,4927.78035370812,6009.435985078574
1288,5152.726695108717,5909.031454818093,5299.811612786266,5002.282476697165,4922.081282971317,5998.2129370688035
1289,5145.074279901031,5901.080122775006,5292.539309022848,4994.7528548842665,4914.488049910604,5993.92352107692
1290,5137.7841737709905,5892.403869943314,5282.778164901599,4987.373935548559,4906.019897564428,5994.166736233318
1291,5131.771761776202,5884.572015554018,5273.123476407648,4979.796977117931,4900.784929833299,5987.068946658994
1292,5124.990017067538,5876.867881170429,5266.0077654809575,4970.915048743363,4894.104336724426,5971.762881377829
1293,5117.240409712144,5869.831055143385,5262.44247526671,4964.974852248963,4888.353404587656,5961.593491300188
1294,5109.256378457411,5862.394671095619,5255.171128660261,4959.095066020042,4881.466395929146,5949.448286691441
1295,5102.334634834578,5854.7918138327805,5247.98294163932,4951.765747185995,4874.414540728729,5950.325213441885
1296,5095.974714499986,5846.706023398369,5239.453841057077,4944.293185896782,4867.379590729663,5953.532727844537
1297,5089.099354638249,5839.472723087147,5230.490466182501,4936.8785684936,4858.7104040060485,5941.075690221088
1298,5082.455413617018,5832.0267575629405,5224.561386639591,4929.3812007962215,4852.665951849221,5926.997399930404
1299,5074.985730894199,5824.827459943392,5220.029522682675,4923.139704358167,4846.830647280242,5915.239656928871
1300,5066.998604854735,5817.352251875029,5212.598587994748,4916.575070315657,4838.620456601424,5904.362707429199
1301,5059.403595688946,5809.3871877466645,5204.989341435036,4909.233712780481,4831.569960678757,5910.554706583431
1302,5053.569818209517,5800.900375456942,5195.682978705301,4902.161701563467,4824.927022094019,5910.848689619435
1303,5047.302997068461,5792.869273363225,5187.330007194412,4893.710692552318,4818.418324408733,5889.417318866088
1304,5039.998840468926,5785.704065144798,5181.623127972741,4886.593684527965,4812.41584168248,5880.17796670564
1305,5031.867633611864,5779.049860585978,5176.9399032819365,4879.861870722086,4806.22623068657,5867.154772247546
1306,5023.9615540060195,5771.2463018112385,5168.3584739731305,4874.08536947903,4799.389706163628,5860.617584718569
1307,5017.67059980462,5763.762969269414,5161.556584566275,4866.38261852872,4789.9024374814335,5872.272036202503
1308,5010.926780229987,5756.168337374607,5153.427640997196,4858.880533730893,4782.883583636181,5867.4802218094155
1309,5005.318038217856,5748.087495935817,5144.741066486876,4851.08099732415,4777.112537833656,5845.132344268143
1310,4998.60620763045,5740.624949116764,5139.408792655771,4844.677333300705,4770.970538466485,5836.159763499947
1311,4990.266474367241,5734.189384207622,5133.649058018468,4838.357646700889,4764.714248810327,5819.195763776722
1312,4982.387859951205,5727.111094412188,5126.689695804848,4831.4006334638025,4757.767205441463,5819.534665238204
1313,4976.243408798612,5718.966470668818,5118.664711055103,4824.175307980554,4749.449491122059,5831.043430394898
1314,4970.226395090578,5710.0389391519,5109.983017542639,4816.611974543817,4742.548672073088,5808.7338489620915
1315,4962.7237336668095,5701.998478538438,5102.008434773093,4808.77352596617,4737.376383302664,5797.597042125839
1316,4954.904478839689,5695.83051138512,5096.399373642829,4802.159731823476,4731.786924278398,5791.448633509322
1317,4947.963173937696,5689.051447269115,5089.936208996575,4796.476103282505,4723.610500212445,5774.830690956183
1318,4940.845542236469,5681.831696601906,5083.104992086374,4789.335544520406,4714.849394301044,5790.2166403800275
1319,4933.5844818537535,5673.575493898751,5075.79687180626,4781.794047704536,4707.838406776544,5785.645790196525
1320,4927.970887867658,5665.097949279451,5067.440140512141,4774.004907131725,4702.842804808473,5763.332812438023
1321,4921.924777488097,5657.817263402593,5059.357486925104,4766.799006616329,4697.368782375755,5753.507923045446
1322,4913.62997082994,5651.391031042438,5054.636825812298,4760.983345203074,4690.814696384394,5736.660454885466
1323,4905.966094800245,5644.9130117982595,5048.337010250878,4754.966916764679,4683.819936578391,5732.137686019115
1324,4899.2183615113,5637.3808162430805,5041.560534454547,4747.547009460817,4675.188745255734,5750.810141122643
1325,4892.759491114118,5628.444533986022,5033.688721626348,4739.488700576504,4668.806137161762,5736.195856051858
1326,4886.678459609944,5620.609067739794,5025.230787477731,4732.455055077103,4663.17939731447,5717.941139158707
1327,4879.259976505663,5613.386671530911,5017.38285214926,4725.695165291652,4657.204517171984,5709.462034911855
1328,4871.47323704861,5606.691222022444,5011.768318457978,4719.114812847678,4648.388342536645,5692.359655725813
1329,4864.669875018012,5599.431544521032,5005.528923484381,4712.84967380762,4641.020054022843,5693.150892737359
1330,4857.959469237929,5591.940072107333,4999.111060402618,4705.553152518008,4634.628430509637,5704.787986101147
1331,4851.81332850054,5582.904154649867,4990.786009928824,4697.807830386055,4627.9269183213755,5687.576205694582
1332,4845.960946119424,5575.611640432109,4982.562642307173,4690.833891778686,4622.971878737266,5673.712907544482
1333,4838.0736425067535,5569.601343483386,4976.31434329859,4684.394015191868,4618.051847408869,5662.298395428171
1334,4830.728410114049,5563.520669945223,4970.516059696127,4678.806585249099,4609.238806445063,5650.922026630532
1335,4823.294076339227,5556.2603357268945,4964.5342724363145,4671.47231013048,4601.123355399791,5664.67844385852
1336,4816.099500284119,5547.960711476889,4957.372872414574,4663.99737271713,4594.682419717031,5657.171000751969
1337,4810.1998192625615,5539.238733597932,4948.450071112764,4656.459347906723,4589.1770812696595,5640.1500643876225
1338,4804.691087747172,5531.6581797520375,4940.2903272666,4649.8913919411525,4583.716066110498,5629.028050311081
1339,4797.554742747366,5525.661152847067,4935.104586692608,4643.558895858438,4576.467424962082,5617.055380701326
1340,4789.7967917791275,5519.123412796758,4929.2247932055025,4636.88017814275,4568.979723603847,5611.008991168615
1341,4781.994488415011,5511.179020988775,4922.414880140941,4629.560113237831,4561.822766678724,5621.094946011521
1342,4775.811177964331,5502.288579027532,4914.205170408692,4621.774717553159,4554.562594454372,5609.421666505528
1343,4769.123972373408,5494.224271952774,4906.008050033372,4615.83528892415,4550.232719847804,5594.778892983518
1344,4762.057029569509,5487.368520167234,4898.177618355885,4608.935927512651,4543.283764772951,5582.977378258878
1345,4755.408546801582,5482.119699880989,4893.550756812159,4602.553670806042,4535.890326490977,5573.182950374463
1346,4748.985369846697,5475.422175064942,4887.903747146667,4595.362550337047,4529.256638987207,5573.03920261811
1347,4741.543272884311,5467.224641193179,4881.119069366033,4588.541790876722,4522.0773418518365,5576.414700777883
1348,4735.100224704281,5458.581540222681,4873.14257371886,4580.769319271046,4515.3504142668635,5564.317316418543
1349,4728.634151814286,5450.851839930366,4865.1250465650055,4574.410069754984,4510.1783105192835,5550.5657984338695
1350,4722.243102304043,5445.065745536458,4858.405828303572,4568.107691803441,4503.771403164858,5538.865114436287
1351,4715.177475432214,5439.437144922656,4852.842586066184,4561.725370443948,4496.621717776723,5531.832817634929
1352,4708.015951530268,5431.295079033009,4847.039643983605,4554.760181746167,4489.400295426016,5534.19818153634
1353,4701.070140515261,5423.217943057125,4840.106749367327,4547.717754735774,4483.105714900461,5532.010789911628
1354,4694.422411766618,5414.946568727946,4832.0526149940615,4540.683635130965,4475.886571060535,5519.468421684806
1355,4688.137136995848,5407.514380689736,4824.631351616088,4533.890631034605,4470.6947316916785,5504.848733182183
1356,4681.783766184487,5401.7760436538965,4817.188463442247,4527.661643310196,4463.9560122215735,5496.077075628287
1357,4674.482395623196,5395.616809118543,4811.123804493933,4521.029101738639,4457.306477847557,5490.455616464283
1358,4666.742196308824,5386.922474886387,4804.985798497807,4514.406584863906,4449.96175544198,5490.42134336676
1359,4660.322996528278,5378.7279999620105,4797.115782065053,4506.842853557717,4442.982999963652,5486.476245690199
1360,4654.329798157114,5370.755417418566,4789.572829222894,4500.436360422511,4438.174545043845,5473.680458023129
1361,4648.218194597374,5364.346654934919,4782.711022733895,4494.034582962585,4432.3964444350695,5461.127230333014
1362,4640.962520152998,5359.0533091614625,4776.337155269145,4487.257788066449,4424.723759574715,5454.400222241891
1363,4634.781402661966,5351.614033816814,4770.697734045814,4480.217282815987,4417.499468469647,5449.968358446964
1364,4627.129693949643,5343.429252115458,4764.145338425873,4473.400547476679,4410.215407084377,5448.742679173738
1365,4620.445076443802,5335.852815095748,4755.907114024698,4466.658941412126,4404.822063519636,5442.002551584646
1366,4613.969396143767,5328.145755149944,4749.3962993810965,4460.645408152346,4400.098084065028,5429.404549121649
1367,4608.275902711374,5321.8624527502225,4741.518677621936,4453.95959666799,4392.06697503287,5418.649086963332
1368,4601.332369514931,5315.913682177013,4735.217619867667,4446.868802660182,4385.66123132516,5412.948668511892
1369,4594.71785717462,5307.848647747247,4729.551174411735,4439.948809130382,4378.397780598621,5407.720099288427
1370,4587.440523188012,5299.898369178289,4722.859804419071,4432.757789695262,4371.93651507933,5405.969365418315
1371,4580.7375851948445,5292.169776207366,4715.86117498159,4426.645215805034,4366.468414372398,5397.531630175756
1372,4573.945959454066,5284.697649113016,4708.408034944872,4420.304475177417,4358.653858077666,5385.630634062517
1373,4567.864078878275,5278.856914452475,4700.499849877036,4414.007531276201,4352.750711995095,5377.0763480255955
1374,4561.559355425828,5272.523648434294,4694.047789461589,4406.650966774541,4346.882044175681,5370.1695465687535
1375,4554.567050826123,5264.542522680192,4689.061039314995,4399.681851716105,4340.765888323674,5366.096078782246
1376,4546.947049446839,5256.888354241878,4681.70670451525,4393.169133826274,4334.8698709156415,5362.509737121029
1377,4540.85968822082,5249.644554827653,4676.0281394966105,4387.36875704594,4328.084555803612,5353.508562388628
1378,4534.763772119691,5242.78829862593,4668.256538738717,4380.947414207561,4320.69843299201,5342.795245210756
1379,4528.917804658732,5236.587974341052,4661.08047268653,4373.7190769997405,4315.384828008564,5335.864380172212
1380,4521.730913832886,5229.243979679016,4654.065468926738,4366.630406811427,4308.785320831394,5328.536517422176
1381,4514.817502607661,5221.335075964245,4648.900945636334,4359.836344137548,4302.972381454028,5324.635215130832
1382,4507.781898273563,5214.148230212031,4642.47257867927,4354.581592075308,4295.8068679547105,5319.747311772434
1383,4502.114577571098,5207.146416839253,4636.525107288219,4347.897909539471,4288.499303150287,5311.241852583148
1384,4495.658119855787,5200.665079548675,4628.943779178436,4341.2595356744605,4282.798615865893,5301.587229838618
1385,4489.6694150454305,5194.480160911453,4621.770957108592,4333.5958142824575,4276.280214406052,5293.940960612163
1386,4482.5656390151,5186.606110685779,4614.957955139207,4326.96431798358,4269.922397851907,5287.440467625537
1387,4475.022313408731,5178.8799136186235,4609.415330700402,4320.752300746857,4263.650372142788,5282.440574574556
1388,4468.978812693997,5172.01158436325,4602.109490466438,4315.106315905409,4257.882261779155,5277.640732999624
1389,4462.423067175266,5165.198085344521,4595.571385449835,4308.075184362167,4251.978492452872,5268.962313743253
1390,4456.2707224448295,5158.250015862354,4588.023951076296,4301.393129090938,4244.920032522413,5259.1179593058205
1391,4449.938456597458,5151.327679323918,4580.471666690312,4294.200118206651,4238.63506534577,5251.2949258267045
1392,4443.025225212131,5143.809366698072,4574.281130928124,4287.96550934547,4232.447298101457,5244.97938120757
1393,4435.700191716661,5136.687663220417,4569.102856765248,4282.259209115911,4226.116298096843,5239.325838709509
1394,4429.529344986401,5130.057277466066,4562.482660928814,4275.714882767439,4218.495691947727,5235.197847349907
1395,4423.045641087654,5122.942489947824,4556.170918260838,4268.811292056865,4212.7033919290725,5226.230112755675
1396,4417.828030663403,5115.891735666407,4548.386116206533,4261.798366677545,4206.29819484677,5217.097318342986
1397,4410.666716818558,5108.6968497985945,4540.061702564717,4255.081391013027,4200.7014601158135,5209.586000842967
1398,4403.651976020336,5101.461556358074,4535.098998667712,4248.509234542961,4194.936578921543,5202.797670566989
1399,4396.8370575447725,5094.745362048653,4529.334411225498,4243.098908696036,4187.481356718764,5198.14537587181
1400,4390.981859540787,5088.28741094761,4523.034722738366,4236.445035797978,4181.21849950274,5194.4736417841095
1401,4384.6665065536135,5080.928697567435,4515.571489129349,4230.267428307615,4176.047380747842,5184.252409499727
1402,4378.681955012648,5073.824248968526,4508.5315879353775,4222.899060945139,4169.288298207305,5175.29476500279
1403,4371.917262990192,5066.991526620606,4500.987980758913,4216.145574725983,4163.375138656596,5167.867342153628
1404,4365.065444145418,5059.977839085566,4495.89306223123,4210.077181347666,4156.965078170645,5161.443164298739
1405,4358.029338065478,5053.140312120468,4489.990713502192,4204.0494083376425,4149.552381057773,5157.811430317916
1406,4352.51002341841,5046.256514937289,4483.949461842168,4197.96248408864,4144.25349292335,5151.879169027209
1407,4346.056281802182,5038.944499177879,4476.141604906092,4191.009606206324,4137.0985804359625,5141.9754521977775
1408,4339.943386326902,5031.780011899811,4468.9361415367875,4184.028466310615,4131.9451726114585,5133.841896786534
1409,4333.251908233062,5024.76809919625,4461.7650247629535,4177.594896321021,4124.172782027217,5126.49811747501
1410,4326.533230923208,5018.104076698246,4457.155430745618,4171.752944389912,4119.5913822764305,5119.97510450334
1411,4319.763360017,5011.56487996282,4450.665221523249,4165.546132917024,4113.254387883058,5116.7608144747965
1412,4313.844848751274,5004.360787587846,4443.127302704584,4159.315703168581,4106.581699760917,5109.4296571453115
1413,4307.9710431412595,4997.051391869983,4436.378476766418,4152.061061210198,4101.017172318837,5100.572126546746
1414,4300.9446808594275,4990.513036975304,4429.058506455343,4145.720560808645,4094.0207314827985,5092.186998702466
1415,4294.550215823938,4984.149099948507,4423.641783017173,4139.516026289126,4089.3966195152693,5085.165282838444
1416,4287.843759808439,4977.280393806787,4418.112258668869,4133.292769206553,4082.069088170443,5080.166232128178
1417,4282.161571871432,4970.330697274551,4411.334822907482,4127.572832245783,4075.6999761540233,5076.422729094008
1418,4275.776979205723,4962.612274089735,4404.7002056578485,4120.865126164506,4068.8145005213955,5067.439618440009
1419,4269.427096067229,4955.492971604114,4397.819471687924,4113.929321810275,4063.889706851953,5059.38521659138
1420,4262.733508839647,4949.13150543287,4390.345353885804,4107.2342247367405,4057.1772634320387,5050.6536069982585
1421,4256.498003438629,4942.76243107247,4384.998428554309,4101.318943656844,4051.2455892029166,5044.128648266679
1422,4250.001913395923,4935.923958915517,4378.755523573709,4095.742461103551,4044.660958555228,5039.7404437917985
1423,4243.474473306648,4928.7525559621445,4372.682822076055,4088.9017664639077,4039.5038993782487,5035.298948230696
1424,4237.3845007628415,4921.414380740572,4366.417665544917,4082.187951729797,4033.1302445687916,5027.108187335191
1425,4231.271414038657,4914.5375367113365,4359.332885824791,4075.762444980753,4026.9333124837017,5017.652893284165
1426,4224.68488076194,4908.210476315055,4351.869780268468,4069.60526120335,4020.5408433451225,5009.8196785684995
1427,4218.267516130542,4901.559660868663,4346.909012626887,4063.2159583536563,4014.356891758684,5004.175963652323
1428,4211.80259485581,4894.756321862335,4340.753916506712,4057.92360715992,4008.618873289619,4999.476616712337
1429,4206.080357193643,4887.979547330699,4333.886319937005,4051.120063550276,4001.868892816578,4994.205260552869
1430,4199.551006374544,4880.578612601122,4327.648354802817,4044.493323439853,3996.8017322155724,4986.309586670984
1431,4193.655153877593,4874.26830404345,4321.086886534713,4038.6366055469557,3990.0529458645806,4977.045984075305
1432,4187.3306900615,4868.147263112777,4314.847455434173,4032.0787497314327,3984.870591948304,4970.084114069768
1433,4181.33408060916,4861.147566813211,4307.805340030005,4025.9216841975913,3978.3611981087442,4964.547663931883
1434,4175.2208334575025,4854.061077354064,4302.704376263133,4019.3883076558977,3972.5595825070645,4958.774703926457
1435,4168.620984606106,4847.081762211282,4296.133873780672,4013.347238047048,3966.1159636209873,4953.409724297262
1436,4162.277453096615,4840.0313158558,4288.9453633744015,4006.897088611338,3959.3893040109474,4944.313713550123
1437,4155.812533926915,4833.435021716049,4281.873143442521,4000.672452955311,3953.705354307426,4936.09150607057
1438,4149.555093713972,4826.714384503978,4275.448028141365,3994.1027221185145,3946.920210068109,4929.59898607254
1439,4142.727239724524,4819.962126918346,4268.262145689606,3988.200714677536,3941.489617942501,4922.698632947398
1440,4137.143346880164,4813.135624663469,4263.379599293542,3981.7151746599397,3935.6306771325667,4918.301147337795
1441,4130.850444462614,4805.933309413024,4256.432093926816,3976.3080495278746,3929.558863916602,4912.818085858625
1442,4125.016327684855,4799.308304354303,4250.790510901683,3970.0383794743198,3923.442534272281,4904.0114762868125
1443,4118.447913759463,4793.209247332529,4244.239930434563,3963.9041379087353,3918.2914189434537,4896.25032537927
1444,4112.502868745433,4786.789888247875,4237.252944070114,3957.1089189747995,3910.95200643783,4889.384895998481
1445,4106.3324073508875,4779.933505554239,4230.963292494543,3950.509982747377,3906.4573499300514,4883.146934982376
1446,4099.874082810979,4772.8452062478045,4225.515167236869,3945.379287706018,3899.2318096045287,4878.739595278311
1447,4093.804249768953,4766.006040558796,4220.153835729723,3938.725489457636,3892.9436891895284,4872.462892995079
1448,4087.51266854313,4759.810789297119,4213.317407995588,3932.3355425034147,3887.6035899770636,4863.80345734504
1449,4081.7837850640212,4753.390913521239,4205.424535951407,3925.448115337619,3880.883646122756,4855.806932387333
1450,4075.2028469007146,4746.450123888708,4198.598431793115,3919.8795319609876,3875.8755742246253,4849.098871827826
1451,4068.9286022395595,4739.205993411974,4193.755302684856,3913.82024279953,3870.490770647578,4843.721458709912
1452,4062.4396417426915,4732.479420489745,4187.282867848165,3908.431343463563,3863.0290926327707,4838.402613416731
1453,4056.9575217750635,4725.98769841509,4182.198984567286,3902.429457940764,3857.8231385531158,4831.782265128258
1454,4050.4064451809904,4719.594462984618,4174.95671459426,3896.043196488336,3851.5627252735053,4824.515913603999
1455,4045.0057935452087,4713.191613050435,4168.3804375178715,3888.927156170452,3845.7077849919533,4816.775705733964
1456,4038.7872237618644,4706.167673996462,4161.889295929179,3882.647522479368,3841.2801149992783,4809.9713188229025
1457,4032.1983555579404,4699.155104056778,4156.78522486962,3877.095435769012,3834.0063826275414,4804.02908421786
1458,4026.0477366601303,4692.721459501639,4150.8004563944105,3871.754016209986,3828.6785671043617,4798.511860953167
1459,4020.0729497950797,4686.9430883299365,4144.642149399276,3865.4386009117607,3821.8257827334605,4792.206277943699
1460,4014.5017203190428,4680.0674996888,4137.5645025032945,3858.7846822654396,3815.572923725084,4784.47289177173
1461,4007.9014951206213,4673.332622530564,4130.497772514886,3852.1655093206004,3810.9087074816666,4777.249692515765
1462,4002.0462240690385,4666.177555725147,4124.80426777108,3846.0599052089306,3805.083790982315,4770.277440846153
1463,3995.2619139827843,4659.511510607579,4119.2259062726835,3841.2257213752882,3798.2491527165093,4764.249023097627
1464,3989.9932082980436,4653.371035266278,4113.400730256389,3835.472715136325,3793.118472943312,4759.527632792232
1465,3983.8574727932923,4647.372249171386,4107.156352264036,3828.6806381990223,3786.7704142028438,4753.25595967754
1466,3978.168567957206,4640.592385383749,4100.2986077560745,3822.6165955432966,3780.66394655274,4744.996205772899
1467,3971.5133101953575,4633.778807187975,4094.316557752396,3815.603603667266,3775.622041575686,4738.366194346059
1468,3965.254838616325,4626.9508728080955,4088.030554317276,3810.279000972293,3769.772442699495,4730.405785536927
1469,3959.3754679555946,4620.523242115556,4083.0060207222077,3804.9857357932883,3764.087981646604,4725.395214731985
1470,3953.4169013192877,4614.406904331927,4077.1215214222984,3798.862807036005,3756.5688498673435,4721.053764220862
1471,3947.440501388384,4607.679080054799,4069.9394042426457,3792.517110320997,3751.683479796343,4713.762539189821
1472,3941.726763168954,4601.174624902964,4063.091882830494,3785.721236994288,3745.947501626207,4705.896031130463
1473,3936.035738212371,4594.405191977174,4056.341850943779,3779.9930784955973,3740.610837390135,4698.283279939182
1474,3929.4109212452518,4587.806539116563,4051.2371604652944,3775.2271170839085,3734.7353038039073,4691.38867449878
1475,3923.068382251496,4581.587911703958,4046.320718148314,3769.178460126936,3729.796653368761,4686.704484656758
1476,3916.889090133341,4575.183378265961,4039.7767785616247,3762.8399565888167,3721.862198875514,4681.777778383841
1477,3911.3521855812596,4568.604363519267,4032.690853057005,3756.272992669371,3717.3719657140305,4674.182787874951
1478,3905.2196693515125,4561.849371325648,4025.8572728310764,3749.6192699124517,3711.806474418305,4666.674180123847
1479,3898.9595848649124,4554.882079742677,4019.953406746417,3744.722805511411,3705.469801691922,4658.179026675679
1480,3893.1893159396,4548.288214434427,4014.164817503003,3738.8765142999387,3701.060875954483,4652.29439231476
1481,3887.2054597884407,4542.621567266165,4009.4343664420903,3733.311761839025,3692.751226645829,4647.7853556098025
1482,3881.902155555065,4536.831361463905,4003.023217046058,3727.018434547756,3687.7453717861513,4643.654621381052
1483,3876.3648795980134,4530.038293515166,3996.5596360937566,3719.9105672285627,3682.6922771410027,4635.819779284948
1484,3870.121683157782,4523.291515743819,3989.751291423852,3714.460296603798,3676.7491279069404,4628.215039465892
1485,3863.680462572955,4516.758694901384,3983.8182678872035,3709.4218244036224,3671.4199640781576,4619.911873818937
1486,3857.9576709793523,4510.632282422789,3979.3167450527276,3703.619134166452,3665.640071674241,4614.724506611884
1487,3852.299495813681,4504.407065608602,3973.245535398038,3697.621504077374,3659.166340557536,4610.177282079442
1488,3846.6226717035183,4497.966257436696,3966.8886710881834,3691.2648938150614,3652.995348575371,4605.0673226319095
1489,3839.9218583357633,4490.944041596629,3959.8373148091355,3684.162864369793,3648.0522604711473,4596.989058045573
1490,3834.049057359009,4484.317546140688,3954.083509796127,3679.5096048474356,3642.3512906867677,4588.514326086534
1491,3828.4981940064945,4477.905435301789,3947.4171068423325,3673.9221405951826,3637.0351315953726,4581.17708407399
1492,3822.642842172574,4472.004723625267,3942.477804640001,3668.125986074504,3630.933500435786,4576.131551967407
1493,3816.656339359711,4465.953547925771,3936.006413853075,3662.4210877305677,3624.871398778023,4571.798168853745
1494,3811.6391213482175,4459.785662986755,3930.823923756235,3655.221216425744,3619.401873078254,4566.571529392066
1495,3805.236119375145,4452.835109179441,3924.027494438854,3649.5495612697223,3612.7974591639745,4558.316825099679
1496,3799.349622719461,4446.01079256256,3917.340865798921,3644.796714685944,3608.3452827408405,4549.728501408548
1497,3792.78838641714,4440.1470690630895,3912.5477529041887,3638.940764736651,3603.570025103686,4543.628994909861
1498,3787.5427016826475,4433.858058755646,3906.8449404358776,3633.0046667917213,3596.3826042538626,4538.475701185152
1499,3782.1272401742453,4427.499779068156,3900.6084790548816,3627.4170664801254,3591.2241980918784,4534.6268077273
1500,3775.9547219185397,4421.049561022525,3894.156623794319,3620.1174442979923,3585.550997371117,4528.09656362316
1501,3769.818056175674,4414.537622368701,3888.1499257558276,3615.1612429983743,3579.8260225328336,4519.875326938861
1502,3763.9914022016023,4408.363221951513,3882.203812944944,3609.897075379755,3575.114663042594,4511.843849523658
1503,3758.071899463049,4402.2600301364,3876.1131831431276,3603.436265168489,3568.93148816526,4505.681423266046
1504,3752.25807348662,4395.834155992339,3869.993473853404,3598.4804125297137,3562.5308458337813,4501.138489139798
1505,3746.7639457946148,4389.515755776123,3865.2824529292006,3591.844643477235,3557.512703767913,4496.753373837988
1506,3741.175323209702,4382.859396406004,3858.851847685935,3585.554147472834,3551.3067530853837,4489.192166048847
1507,3735.2606531650176,4376.532648332961,3852.5933601930205,3580.779478837087,3547.0685109122865,4481.136919384536
1508,3729.048913287379,4370.6858521914955,3847.029808901621,3575.185442427054,3540.390729380943,4474.339043769668
1509,3723.2348440804,4364.483199624116,3841.229352887382,3568.8518183969363,3534.94890698026,4468.820920009172
1510,3718.389904743014,4358.314257566153,3835.534409668132,3563.568740060654,3529.556025181788,4464.891371982649
1511,3712.0571903489526,4351.712144411512,3829.5767075770623,3556.962936881933,3523.551001879392,4459.578354478071
1512,3706.2512442279817,4345.405389391122,3823.6823884059395,3551.805091770925,3518.6418337307177,4451.686686474105
1513,3700.557755440344,4339.101904208128,3817.568680448278,3546.718238627664,3512.556926051044,4443.268862663811
1514,3694.648475845308,4333.262717355808,3811.288826645351,3540.3319272607837,3507.178326198387,4436.3377181408005
1515,3689.2039794813213,4327.203328136314,3805.167388265309,3534.5479637804765,3503.142429472601,4431.216021907249
1516,3683.687199320302,4320.643549452087,3800.078559837397,3528.025412804008,3495.868347679825,4426.718825610529
1517,3677.93542206317,4314.076694240664,3793.9080253826546,3522.496862024967,3490.2220057306727,4420.7574836885715
1518,3671.555982299805,4307.533428531437,3788.208912632522,3517.688037490157,3485.3612369153343,4412.818646065858
1519,3665.2191718042363,4301.217827991169,3781.710873792678,3512.260033583009,3478.712101125513,4404.829751948474
1520,3660.510077037736,4295.73288044791,3776.1132057064974,3506.233268948696,3474.50505087708,4399.354067596532
1521,3655.465381335308,4290.007064615625,3770.8791758112625,3499.7296547059555,3468.6200842926282,4395.248543579516
1522,3649.6786782065715,4283.837814556845,3766.204394143412,3494.1745370751646,3463.452607000768,4390.118981230494
1523,3644.300311790282,4277.148952033567,3759.7509470688956,3489.0421660634092,3457.7017015536494,4384.044945044193
1524,3637.6991255246176,4270.712011796368,3754.248905674247,3484.1296806910877,3452.612532105423,4376.214554653963
1525,3632.0186643509005,4264.855442883421,3747.1830817181253,3478.0167128476155,3446.760138937679,4368.6522360666095
1526,3626.4426796919497,4258.656483386168,3741.039243210947,3471.561482666056,3440.1277776620673,4363.151531528175
1527,3620.7369161473966,4252.251812231234,3735.766617351079,3465.731089444839,3435.547743446287,4357.18651148644
1528,3615.2326400053016,4246.29400767307,3730.0399206915313,3460.987888129331,3429.3066435520395,4351.7977444541675
1529,3609.981306561056,4239.683813113817,3724.8196883948494,3455.71576639495,3424.2959011421285,4346.184898430959
1530,3603.373145495405,4232.8389504528695,3718.7124707598027,3449.790732609574,3418.4413830780813,4338.568541511309
1531,3597.173040786899,4226.9775841121,3711.761945707927,3444.0258246016906,3413.8055894895388,4330.7950264994815
1532,3592.830945475865,4221.594409968562,3706.6430367613384,3437.681329010683,3409.190044233559,4326.876167456797
1533,3587.988914399494,4215.65450843107,3702.028710453774,3431.9395546915184,3401.9797320660164,4320.9475557392825
1534,3582.543730501113,4209.514206119475,3696.5043879565787,3427.652172507294,3397.524155558116,4316.349925765185
1535,3576.3268046115027,4203.266138044823,3691.689151179844,3422.5402680940306,3392.464081606519,4309.791557529671
1536,3570.023156784096,4197.287346347059,3684.3527957913775,3416.4674673131985,3386.3480724511505,4301.585639576992
1537,3564.2766123517154,4190.918950970209,3678.5791434644943,3410.245744649533,3381.713393991912,4295.4792691247685
1538,3558.5204226657797,4184.680103576433,3671.9620781710537,3404.829131021985,3375.496634256008,4290.100595125964
1539,3553.704525144748,4179.274496652589,3666.7684835452674,3399.6636611749213,3369.840501511944,4284.060414482216
1540,3548.8747478897812,4172.876798774018,3661.7338626422716,3394.2531152527445,3364.892137654591,4278.889953389954
1541,3542.5559741973184,4166.044122703768,3655.4842561862597,3389.1446580733336,3360.035812349581,4271.754697965228
1542,3535.475799892313,4159.932270375762,3649.5491041666437,3382.764815669419,3353.832469746899,4264.152406510442
1543,3530.1475013295517,4154.1296736130935,3643.5981939954654,3376.3884580396357,3348.0902489860146,4259.372283096517
1544,3526.422886358397,4148.86115274318,3638.3444211887045,3371.1734967882007,3343.0557051702767,4253.737515218397
1545,3521.1723194326282,4143.009719023821,3633.313009283419,3366.476325647393,3338.5212929203094,4248.515620824948
1546,3514.770959505952,4136.275594022174,3629.17099894518,3361.4795800391494,3333.7890462146165,4242.557494649679
1547,3508.8675114008965,4130.005835611292,3622.72261212296,3355.162412863784,3327.8699630155725,4235.192029061163
1548,3502.488937200271,4124.46416669969,3616.444787162018,3349.308600501855,3322.55234247759,4230.127888115715
1549,3497.1475413184316,4118.214254154106,3609.6872720676524,3343.48715362459,3316.3919069282406,4223.693044619705
1550,3493.67868357197,4112.796183193837,3604.2646681505753,3338.8744473020297,3310.9098685877066,4217.201544967165
1551,3487.787367750868,4106.834775293735,3599.839502566752,3333.9963842900233,3306.4572957331375,4211.581871956653
