time (min),fem1,fem2,fem3,fem4,fem5,fem6,fem7,fem8,fem9,fem10,fem11,fem12,fem13,fem14
10809,294.59767534142986,95.31469712070648,1288.33779768578,993.6516044877436,2268.6160708411667,1694.795183500891,760.6342443704234,1205.610139526008,111.89276385546805,889.9044549400209,193.61279411782607,929.8451283910905,657.5364175180943,327.62157269623964
10810,297.54542318230455,95.30729091312622,1287.7772026804753,998.2740073305939,2281.320910220097,1687.9899151790612,759.5579514612447,1187.5436072327286,111.94911099651641,878.9503051904687,190.94654537109466,919.3858677038788,648.2628173203913,324.6454139771675
10811,300.4483165950059,95.27338830102806,1287.109721369792,1003.0241410212841,2293.8543128532206,1680.8705641751933,758.4602648577701,1170.0934827418143,112.01016926876221,868.0413741187351,191.23246383760804,909.015515632709,638.9994065935497,321.792502041409
10812,303.3049554515367,95.21335623698265,1286.3339226585983,1007.9023241352717,2306.2182018511735,1673.4360753137057,757.3409451751268,1153.257300777253,112.07704686501826,857.1817437746914,194.99982190334705,898.7363549040753,629.7510379407269,319.0611025046966
10813,306.113959088092,95.12758031839454,1285.4483962861366,1012.9088612457759,2318.4145984425313,1665.685729444396,756.199762663221,1137.0324227631338,112.15090350205254,846.3754010200777,198.84863478400973,888.5505819478341,620.5224989442697,316.4495083809929
10814,308.8739673701593,95.01646406163381,1284.4517545791482,1018.0440429389754,2330.445613761881,1657.619149809972,755.0364975633327,1121.416044848837,112.2329458313176,835.6262343678239,202.77808217431524,878.4603062346431,611.3185082494227,313.95604275936705
10815,311.5836417495776,94.88042818478212,1283.342634212457,1023.3081457878761,2342.313440685663,1649.2363078319704,753.8509404460509,1106.405205344448,112.3244229932573,824.9380309739264,206.78733819460058,868.4675497200511,602.1437117608951,311.5790613141402
10816,314.24166631243173,94.71990989906875,1282.1196979747976,1028.7014322848233,2354.020345735201,1640.5375282917971,752.6428925305909,1091.996791559114,112.4266223168748,814.3144737846976,210.87556754030894,858.57424639604,593.0026789567199,309.31695464379305
10817,316.8467488166416,94.53536220897416,1280.7816365376043,1034.224150732619,2365.5686610655885,1631.5234938850208,751.4121659855136,1078.1875460377692,112.54086516534062,803.7591388419584,215.04192158922646,848.7822419504868,583.8998993236403,307.1681504344932
10818,319.3976217181148,94.41714086541252,1279.3271702244635,1039.8765350941483,2376.9607765583046,1622.1952491286004,750.1585842109309,1064.9740721942587,112.66850292757361,793.2754927484401,219.2855344773963,839.0932935347174,574.8397789180237,305.1311154444597
10819,321.893043184316,94.50695693780102,1277.7550507788787,1045.6588048003662,2388.199132034583,1612.5542036022982,748.881982102213,1052.352839341634,112.81091315491172,782.8668902954408,223.6055191547797,829.509069639069,565.8266370560799,303.2043573057724
10820,324.3317980941039,94.56929287477492,1276.0640631279714,1051.5711645164615,2399.2862096056742,1602.6021345072502,747.5822062952964,1040.3201871229005,113.36998542546809,772.5365722544893,228.0009634318377,820.0311500759992,556.8647031369303,301.3864261406185
10821,326.7126990226999,94.604447772731,1274.253027139712,1057.613803865959,2410.2245261752328,1592.3411885264381,746.2591153936373,1028.8723293481553,114.8951533647158,762.2876633344868,232.4709260283278,811.3594180989506,547.9581136018373,299.6759159893718
10822,329.034587210632,94.61273612142196,1272.320799371248,1063.7868971124617,2421.016626108052,1581.7738829736898,744.9125801768948,1018.0053572465495,116.42325409104187,752.1231703055712,237.0144326356504,803.6479822990854,539.1109090326589,298.07146604829256
10823,331.29633351552064,94.59448709814342,1270.2662748058656,1070.0906027986878,2431.6650740784503,1570.90310621976,743.5424837914206,1007.7152421439481,117.95510940466485,742.0459802906349,241.63047200412782,795.9810141764111,530.3270313923424,296.57176171506717
10824,333.49683934555566,94.93502015076844,1268.088388576123,1076.525063342377,2442.1724481105434,1559.732117386053,742.1487219226417,997.9978375796184,119.49156727312699,732.0588592251908,246.31799206661918,788.3601548905601,521.6103214100362,295.1755354408104
10825,335.6350375735412,96.88492504650726,1265.7861176706517,1083.0904045886434,2452.541332821619,1548.2645452986335,740.7312029494153,988.8488808775336,121.03349869667915,722.1644504859938,251.075896109843,780.7870148648066,512.9645161131259,293.8815673875762
10826,337.7098934303739,98.70954487293108,1263.3584826221443,1089.786735318221,2462.774312878779,1536.504386697294,739.2898480804602,980.2639941901815,122.58179465932193,712.3652736885816,255.90303900474424,773.2631728052718,504.3932465082647,292.6886858908664
10827,339.7204053768371,100.39976549223464,1260.8045491740068,1096.6141467110588,2472.873966677931,1524.4560036966172,737.8245914729436,972.2386850348623,124.13736316422293,702.6637236536145,260.79822350717967,765.7901747676674,495.90003541319106,291.5957677270331
10828,341.6656059526043,101.94689181952452,1258.123429923178,1103.5727117646425,2482.842860253179,1512.1241204981854,736.3353803333376,964.7683463445414,125.70112635192028,693.0620695416605,265.7601966400731,758.3695332723729,487.4882954408891,290.60173818593057
10829,343.5445626013558,103.34272031859305,1255.3142859366137,1110.6624846663756,2492.6835414234956,1499.5138193553682,734.8221750006353,957.8482560572585,127.27401769942574,683.5624541557821,271.01248923487424,751.0027264685119,479.16132713736846,289.70557094958093
10830,345.3563784709224,104.57960883085194,1252.3763283389312,1117.883500119332,2502.3985341825914,1486.6305357943402,733.2849490120373,951.4735762699133,128.85697929808146,674.1668934110654,277.3836081735413,743.6911973475313,470.92231727409285,288.90628777808337
10831,347.10019318739825,105.65054293659999,1249.308819868733,1125.2357726206178,2511.9903333367197,1473.4800530973291,731.723689151217,945.6393519839759,130.45095920779292,664.8772759699622,283.79540434463155,736.4363530066107,462.7743372958155,289.7326505867158
10832,348.7751836021652,106.54919808467362,1246.1110764011348,1132.7192956915856,2521.4613993941507,1460.0684960563397,730.1383954792775,940.3405094722445,132.0569088850688,655.6953630420734,290.24508664719076,729.2395639620986,454.72034192433586,290.78102121606236
10833,350.3805645108079,107.26999677354216,1242.782468434064,1140.3340410590956,2530.814153708955,1446.4023240079296,728.529081348513,935.5718542972371,133.67578068212592,646.6227883467775,296.7298320582827,722.1021635130138,446.76316791841344,291.9197630758315
10834,351.9155893429072,107.80816012343081,1239.322422535881,1148.0799577870237,2540.0509738807386,1432.488323161871,726.8957733991007,931.3280690131372,135.30852541419011,637.6610582368505,303.2467853030446,715.0254471545051,438.9055329898404,293.1471334969271
10835,353.37955082173124,108.15975324427527,1235.7304227519496,1155.956971357159,2549.174189410907,1418.3335982388317,725.238511538844,927.6037105843772,136.95608999201374,628.8115519810299,309.79305859833283,708.010672041024,431.15003487539843,294.4614084572787
10836,354.77178159286615,108.32172387734175,1232.0060119677894,1163.9649826987113,2558.186077615083,1403.945563434398,723.5573489061034,924.3932075550032,138.6194151165691,620.0755222032237,316.36573147375424,701.0590564988206,423.49915056418854,295.8608823773832
10837,356.0916548208521,108.29193386812847,1228.1487932264843,1172.103867165553,2567.088859790304,1389.3319327289892,721.8523518160376,921.6908570038713,140.29943303282238,611.4540954758664,322.9618506737315,694.171779587255,415.9552356795761,297.3438678166689
10838,357.3385847529282,108.06918311355845,1224.1584309980833,1180.3734734604384,2575.8846976347236,1374.500709565381,720.1235996903126,919.4908213214517,141.99706533949495,602.9482730647136,329.57843014408934,687.3499807082827,408.52052401472866,298.90869507305854
10839,358.51202724900986,107.65322571626633,1220.0346523987553,1188.7736225053975,2584.5756899166236,1359.4601759175814,718.3711849704148,919.0389908901827,143.71322085172116,594.5589318221687,336.2124511064552,680.5947592633534,401.1971272205111,300.5537116883315
10840,359.611480277067,107.04477817166897,1215.7772483575238,1197.30410625756,2593.1638693886794,1344.2188807769219,716.5952130147243,921.2507636315509,145.44879351357386,586.2868252260371,342.8608622235898,673.9071743568462,393.9870346442458,302.27728186211834
10841,360.6364843730933,106.24551950817144,1211.3860747284675,1205.9646864697322,2601.6511999426125,1328.7856280830954,714.7958019795151,923.8341948589583,147.20466035747876,578.1325845604194,349.52057985857414,667.2882445450708,386.8921133176217,304.0777857775614
10842,361.5866230649089,105.25808339594356,1206.8610533463288,1214.75509339507,2610.0395739986025,1313.1694641298077,712.9730826840423,926.7837976341061,148.98167950766225,570.0967202352837,356.18848843055054,660.7389476297429,379.9141080918145,305.9536188418949
10843,362.46152325905643,104.08604233385736,1202.2021730235333,1223.6750244352943,2618.33081012306,1297.379664476448,711.1271984599072,930.0940083300796,150.78068822487472,562.1796232410799,362.86144086952834,654.2602204947667,373.054641917655,307.90319084539294
10844,363.26085559011693,102.7338841160869,1197.409490486713,1232.7241427319543,2626.5266508677446,1281.4257203988832,709.2583049848755,933.7591738350987,152.6025009897907,554.3815667346012,369.5362591725133,647.8529589850654,366.3152162684729,309.92492504233024
10845,363.9843347317862,101.2069808682529,1192.4831312508832,1241.9020757003454,2634.6287608225066,1265.3173249140546,707.366570101353,937.7735388470331,154.44790762265245,546.7027077521526,376.20973506301044,641.5180178261056,359.6972117030314,312.0172571577926
10846,364.6317196691191,99.51155102664993,1187.4232904294945,1251.2084135058035,2642.638724873466,1249.0643584145062,705.4521736197211,942.1312333345713,156.31767143690644,539.1430890459274,382.8786307557012,635.2562105827272,353.2018885657811,314.1786343243417
10847,365.2028139313775,97.65461471189316,1182.230233478695,1260.6427074821781,2650.5580466577994,1232.6768739503073,703.5153071067587,946.8262602397781,158.21252742478734,531.7026410393775,389.5396798278475,629.0683096557809,346.8303878214527,316.407513952721
10848,365.6974657849734,95.64394301924324,1176.9042968741978,1270.204468492471,2658.3881472059334,1216.165082197066,701.5561736593728,951.8524834954109,160.1331804730328,524.3811838972252,396.18958819873126,622.9550463150454,340.5837320208346,318.7023625409389
10849,366.1155683860468,93.48800181103455,1171.4458887192343,1279.89316523171,2666.1303637615206,1199.5393361497675,699.5749876638797,957.2036164285912,162.08030360714295,517.1784297056486,402.8250352181719,616.9171107668549,334.46282639440534,321.06165442622665
10850,366.45705989225706,91.19589065124327,1165.8554892822012,1289.7082224723247,2673.785948769175,1182.8101155831362,697.5719745411008,962.8732106205392,164.05453626285305,510.0939847580725,409.44267486490673,610.9551522547887,328.4684600703152,323.4838704845028
